Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Jul 29 20:50:29 combo ftpd[23579]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Jul 29,20:50:29,Normal,No
Jul 29 20:52:54 combo ftpd[23580]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Jul 29,20:52:54,Normal,No
Jul 29 21:07:49 combo kernel[-]: Initializing Cryptographic API,,Jul 29,21:07:49,Normal,No
Jul 29 21:09:14 combo sshd(pam_unix)[22269]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Jul 29,21:09:14,Auth Failure,Yes
Jul 29 21:17:54 combo ftpd[28686]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Jul 29,21:17:54,Normal,No
Jul 29 21:20:47 combo ftpd[13141]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Jul 29,21:20:47,Normal,No
Jul 29 21:33:15 combo udev[12786]: removing device node '/udev/vcs2',,Jul 29,21:33:15,Normal,No
Jul 29 21:38:08 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jul 29,21:38:08,Normal,No
Jul 29 21:46:55 combo sshd(pam_unix)[19440]: session opened for user test by (uid=509),,Jul 29,21:46:55,Normal,No
Jul 29 21:47:11 combo sshd(pam_unix)[19434]: session closed for user test,,Jul 29,21:47:11,Normal,No
Jul 29 21:48:30 combo sshd(pam_unix)[19435]: session closed for user test,,Jul 29,21:48:30,Normal,No
Jul 29 21:50:24 combo sshd(pam_unix)[15481]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Jul 29,21:50:24,Auth Failure,Yes
Jul 29 21:50:59 combo sshd(pam_unix)[15477]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Jul 29,21:50:59,Auth Failure,Yes
Jul 29 22:05:56 combo ftpd[6588]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 29,22:05:56,Normal,No
Jul 29 22:11:40 combo ftpd[23938]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,,Jul 29,22:11:40,Normal,No
Jul 29 22:21:06 combo sshd(pam_unix)[19433]: session opened for user test by (uid=509),,Jul 29,22:21:06,Normal,No
Jul 29 22:33:03 combo network[-]: Setting network parameters:  succeeded,,Jul 29,22:33:03,Normal,No
Jul 29 22:41:28 combo sshd(pam_unix)[19087]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jul 29,22:41:28,Auth Failure,Yes
Jul 29 22:50:22 combo named[2306]: notify question section contains no SOA,,Jul 29,22:50:22,Normal,No
Jul 29 23:04:49 combo sshd(pam_unix)[19438]: session opened for user test by (uid=509),,Jul 29,23:04:49,Normal,No
Jul 29 23:17:23 combo sshd(pam_unix)[19437]: session opened for user test by (uid=509),,Jul 29,23:17:23,Normal,No
Jul 29 23:19:00 combo sshd(pam_unix)[19432]: session closed for user test,,Jul 29,23:19:00,Normal,No
Jul 29 23:23:32 combo sshd(pam_unix)[19431]: session closed for user test,,Jul 29,23:23:32,Normal,No
Jul 29 23:26:38 combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),,Jul 29,23:26:38,Normal,No
Jul 29 23:32:17 combo ftpd[24521]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul 29,23:32:17,Normal,No
Jul 29 23:46:45 combo sshd(pam_unix)[15480]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Jul 29,23:46:45,Auth Failure,Yes
Jul 29 23:52:08 combo ftpd[24963]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul 29,23:52:08,Normal,No
Jul 29 23:53:03 combo ftpd[17676]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Jul 29,23:53:03,Normal,No
Jul 30 00:07:26 combo sshd(pam_unix)[30540]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 30,00:07:26,Auth Failure,Yes
Jul 30 00:13:40 combo ftpd[24364]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,,Jul 30,00:13:40,Normal,No
Jul 30 00:26:00 combo sshd(pam_unix)[28987]: check pass; user unknown,,Jul 30,00:26:00,Normal,No
Jul 30 00:39:45 combo ftpd[25226]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Jul 30,00:39:45,Normal,No
Jul 30 00:51:31 combo su(pam_unix)[31373]: session opened for user news by (uid=0),,Jul 30,00:51:31,Normal,No
Jul 30 00:59:23 combo ftpd[6591]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 30,00:59:23,Normal,No
Jul 30 01:04:14 combo su(pam_unix)[19686]: session closed for user cyrus,,Jul 30,01:04:14,Normal,No
Jul 30 01:17:45 combo sshd(pam_unix)[3378]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Jul 30,01:17:45,Auth Failure,Yes
Jul 30 01:25:11 combo su(pam_unix)[32608]: session closed for user news,,Jul 30,01:25:11,Normal,No
Jul 30 01:31:07 combo sshd(pam_unix)[31203]: check pass; user unknown,,Jul 30,01:31:07,Normal,No
Jul 30 01:33:38 combo ftpd[23221]: connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,,Jul 30,01:33:38,Normal,No
Jul 30 01:35:59 combo ftpd[9775]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Jul 30,01:35:59,Normal,No
Jul 30 01:43:01 combo logrotate[-]: ALERT exited abnormally with [1],,Jul 30,01:43:01,Service Issue,Yes
Jul 30 01:49:00 combo sshd(pam_unix)[28991]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Jul 30,01:49:00,Auth Failure,Yes
Jul 30 01:57:14 combo sshd(pam_unix)[18546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Jul 30,01:57:14,Auth Failure,Yes
Jul 30 02:01:08 combo ftpd[23782]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Jul 30,02:01:08,Normal,No
Jul 30 02:06:28 combo ftpd[31274]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Jul 30,02:06:28,Normal,No
Jul 30 02:14:40 combo sshd(pam_unix)[16242]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jul 30,02:14:40,Auth Failure,Yes
"Jul 30 02:26:33 combo kernel[-]: Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",,Jul 30,02:26:33,Normal,No
Jul 30 02:28:44 combo rpc.statd[1618]: Version 1.0.6 Starting,,Jul 30,02:28:44,Normal,No
Jul 30 02:32:23 combo sshd(pam_unix)[30682]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 30,02:32:23,Auth Failure,Yes
Jul 30 02:43:18 combo sshd(pam_unix)[12629]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Jul 30,02:43:18,Auth Failure,Yes
Jul 30 02:46:49 combo su(pam_unix)[16663]: session closed for user cyrus,,Jul 30,02:46:49,Normal,No
Jul 30 02:50:07 combo ftpd[6590]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 30,02:50:07,Normal,No
Jul 30 02:57:03 combo sshd(pam_unix)[20968]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,212.0.132.20,Jul 30,02:57:03,Auth Failure,Yes
Jul 30 02:58:48 combo ftpd[24486]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,,Jul 30,02:58:48,Normal,No
Jul 30 03:07:41 combo ftpd[15342]: connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005,,Jul 30,03:07:41,Normal,No
Jul 30 03:15:09 combo klogind[19286]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jul 30,03:15:09,Normal,No
Jul 30 03:22:18 combo ftpd[24486]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,,Jul 30,03:22:18,Normal,No
Jul 30 03:32:10 combo ftpd[14113]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Jul 30,03:32:10,Normal,No
Jul 30 03:43:10 combo klogind[19283]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jul 30,03:43:10,Normal,No
Jul 30 03:50:16 combo ftpd[25028]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Jul 30,03:50:16,Normal,No
Jul 30 04:01:05 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jul 30,04:01:05,Normal,No
Jul 30 04:05:06 combo ftpd[25232]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Jul 30,04:05:06,Normal,No
Jul 30 04:09:07 combo ftpd[23780]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Jul 30,04:09:07,Normal,No
Jul 30 04:10:07 combo ftpd[25044]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,,Jul 30,04:10:07,Normal,No
Jul 30 04:21:24 combo sshd(pam_unix)[31021]: check pass; user unknown,,Jul 30,04:21:24,Normal,No
Jul 30 04:33:01 combo ftpd[31285]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Jul 30,04:33:01,Normal,No
Jul 30 04:35:05 combo su(pam_unix)[24898]: session opened for user cyrus by (uid=0),,Jul 30,04:35:05,Normal,No
Jul 30 04:46:30 combo sshd(pam_unix)[30562]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 30,04:46:30,Auth Failure,Yes
Jul 30 04:46:49 combo ftpd[30753]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,,Jul 30,04:46:49,Normal,No
Jul 30 04:56:53 combo ftpd[756]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Jul 30,04:56:53,Normal,No
Jul 30 04:57:50 combo ftpd[26469]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Jul 30,04:57:50,Normal,No
Jul 30 05:05:48 combo ftpd[23151]: connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,,Jul 30,05:05:48,Normal,No
Jul 30 05:13:12 combo sshd(pam_unix)[15480]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Jul 30,05:13:12,Auth Failure,Yes
Jul 30 05:27:02 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Jul 30,05:27:02,Normal,No
Jul 30 05:32:24 combo sshd(pam_unix)[30618]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 30,05:32:24,Auth Failure,Yes
Jul 30 05:42:33 combo kernel[-]: Detected 731.219 MHz processor.,,Jul 30,05:42:33,Normal,No
Jul 30 05:54:09 combo sshd(pam_unix)[15480]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Jul 30,05:54:09,Auth Failure,Yes
Jul 30 06:01:53 combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),,Jul 30,06:01:53,Normal,No
Jul 30 06:04:09 combo ftpd[23570]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Jul 30,06:04:09,Normal,No
Jul 30 06:16:55 combo ftpd[6597]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Jul 30,06:16:55,Normal,No
Jul 30 06:18:33 combo gpm[2094]: *** info [mice.c(1766)]:,,Jul 30,06:18:33,Normal,No
Jul 30 06:21:59 combo ftpd[6582]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 30,06:21:59,Normal,No
Jul 30 06:25:09 combo ftpd[24200]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005,,Jul 30,06:25:09,Normal,No
Jul 30 06:36:32 combo sshd(pam_unix)[30674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 30,06:36:32,Auth Failure,Yes
Jul 30 06:40:03 combo portmap[-]: portmap startup succeeded,,Jul 30,06:40:03,Normal,No
Jul 30 06:41:12 combo sshd(pam_unix)[18977]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Jul 30,06:41:12,Auth Failure,Yes
Jul 30 06:47:53 combo ftpd[23154]: connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,,Jul 30,06:47:53,Normal,No
Jul 30 06:53:16 combo ftpd[6584]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 30,06:53:16,Normal,No
Jul 30 06:57:23 combo ftpd[21943]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Jul 30,06:57:23,Normal,No
Jul 10 19:39:32 combo su(pam_unix)[8565]: session closed for user news,,Jul 10,19:39:32,Normal,No
Jul 10 19:47:47 combo ftpd[25219]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Jul 10,19:47:47,Normal,No
Jul 10 19:52:57 combo ftpd[13144]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Jul 10,19:52:57,Normal,No
Jul 10 20:01:20 combo su(pam_unix)[4540]: session closed for user news,,Jul 10,20:01:20,Normal,No
Jul 10 20:15:08 combo ftpd[24474]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Jul 10,20:15:08,Normal,No
Jul 10 20:24:56 combo ftpd[12286]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Jul 10,20:24:56,Normal,No
Jul 10 20:39:11 combo ftpd[6593]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Jul 10,20:39:11,Normal,No
Jul 10 20:44:13 combo ftpd[31272]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Jul 10,20:44:13,Normal,No
Jul 10 20:48:51 combo kernel[-]: BIOS-provided physical RAM map:,,Jul 10,20:48:51,Normal,No
Jul 10 20:53:59 combo sshd(pam_unix)[24583]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,zummit.com,Jul 10,20:53:59,Auth Failure,Yes
Jul 10 21:08:02 combo ftpd[6580]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 10,21:08:02,Normal,No
Jul 10 21:09:14 combo ftpd[15564]: connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005,,Jul 10,21:09:14,Normal,No
Jul 10 21:12:24 combo ftpd[30293]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul 10,21:12:24,Normal,No
Jul 10 21:26:47 combo sshd(pam_unix)[31028]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,massive.merukuru.org,Jul 10,21:26:47,Auth Failure,Yes
Jul 10 21:32:33 combo ftpd[29733]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul 10,21:32:33,Normal,No
Jul 10 21:34:48 combo ftpd[772]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Jul 10,21:34:48,Normal,No
Jul 10 21:48:41 combo ftpd[24201]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,,Jul 10,21:48:41,Normal,No
Jul 10 21:57:53 combo klogind[19286]: Kerberos authentication failed,,Jul 10,21:57:53,Normal,No
Jul 10 22:07:17 combo ftpd[30293]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul 10,22:07:17,Normal,No
Jul 10 22:11:01 combo kernel[-]: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,,Jul 10,22:11:01,Normal,No
Jul 10 22:15:58 combo logrotate[-]: ALERT exited abnormally with [1],,Jul 10,22:15:58,Service Issue,Yes
Jul 10 22:22:26 combo sshd(pam_unix)[23546]: session opened for user test by (uid=509),,Jul 10,22:22:26,Normal,No
Jul 10 22:22:45 combo sshd(pam_unix)[24030]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,61-220-159-99.hinet-ip.hinet.net,Jul 10,22:22:45,Auth Failure,Yes
Jul 10 22:31:01 combo ftpd[12292]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Jul 10,22:31:01,Normal,No
Jul 10 22:34:10 combo klogind[19273]: Kerberos authentication failed,,Jul 10,22:34:10,Normal,No
Jul 10 22:43:59 combo ftpd[29725]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Jul 10,22:43:59,Normal,No
Jul 10 22:56:11 combo su(pam_unix)[27311]: session opened for user news by (uid=0),,Jul 10,22:56:11,Normal,No
Jul 10 23:09:11 combo ftpd[24532]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Jul 10,23:09:11,Normal,No
Jul 10 23:17:32 combo su(pam_unix)[21991]: session closed for user cyrus,,Jul 10,23:17:32,Normal,No
Jul 10 23:31:46 combo ftpd[24477]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Jul 10,23:31:46,Normal,No
Jul 10 23:46:18 combo sshd(pam_unix)[30594]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 10,23:46:18,Auth Failure,Yes
Jul 11 00:00:52 combo su(pam_unix)[8565]: session opened for user news by (uid=0),,Jul 11,00:00:52,Normal,No
Jul 11 00:08:53 combo ftpd[24977]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Jul 11,00:08:53,Normal,No
Jul 11 00:17:25 combo ftpd[9776]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Jul 11,00:17:25,Normal,No
Jul 11 00:26:25 combo su(pam_unix)[1583]: session opened for user cyrus by (uid=0),,Jul 11,00:26:25,Normal,No
Jul 11 00:34:39 combo ftpd[5031]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Jul 11,00:34:39,Normal,No
Jul 11 00:49:13 combo su(pam_unix)[32237]: session opened for user cyrus by (uid=0),,Jul 11,00:49:13,Normal,No
Jul 11 00:54:39 combo ftpd[9770]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Jul 11,00:54:39,Normal,No
Jul 11 01:03:10 combo ftpd[8829]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Jul 11,01:03:10,Normal,No
Jul 11 01:11:21 combo ftpd[6597]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Jul 11,01:11:21,Normal,No
Jul 11 01:19:30 combo ftpd[6598]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Jul 11,01:19:30,Normal,No
Jul 11 01:31:55 combo ftpd[6600]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Jul 11,01:31:55,Normal,No
Jul 11 01:35:04 combo ftpd[6601]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Jul 11,01:35:04,Normal,No
Jul 11 01:38:24 combo ftpd[30293]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Jul 11,01:38:24,Normal,No
Jul 11 01:42:08 combo ftpd[29508]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,,Jul 11,01:42:08,Normal,No
Jul 11 01:43:12 combo ftpd[29739]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Jul 11,01:43:12,Normal,No
Jul 11 01:52:23 combo sshd(pam_unix)[30566]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 11,01:52:23,Auth Failure,Yes
Jul 11 01:59:26 combo sshd(pam_unix)[30734]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,211.214.161.141,Jul 11,01:59:26,Auth Failure,Yes
Jul 11 02:01:54 combo ftpd[24207]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,,Jul 11,02:01:54,Normal,No
Jul 11 02:08:58 combo su(pam_unix)[24511]: session opened for user news by (uid=0),,Jul 11,02:08:58,Normal,No
Jul 11 02:21:36 combo ftpd[31463]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Jul 11,02:21:36,Normal,No
Jul 11 02:34:48 combo ftpd[6582]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 11,02:34:48,Normal,No
Jul 11 02:48:37 combo sshd(pam_unix)[28864]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul 11,02:48:37,Auth Failure,Yes
Jul 11 02:54:21 combo su(pam_unix)[29690]: session closed for user cyrus,,Jul 11,02:54:21,Normal,No
Jul 11 03:03:39 combo ftpd[6587]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 11,03:03:39,Normal,No
Jul 11 03:16:21 combo ftpd[6583]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 11,03:16:21,Normal,No
Jul 11 03:27:41 combo ftpd[6588]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 11,03:27:41,Normal,No
Jul 11 03:31:35 combo ftpd[6581]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 11,03:31:35,Normal,No
Jul 11 03:41:42 combo ftpd[6585]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Jul 11,03:41:42,Normal,No
Jul 11 03:43:53 combo sshd(pam_unix)[16234]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Jul 11,03:43:53,Auth Failure,Yes
Jul 11 03:51:02 combo sshd(pam_unix)[30540]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Jul 11,03:51:02,Auth Failure,Yes
Jul 11 03:54:00 combo su(pam_unix)[24683]: session closed for user news,,Jul 11,03:54:00,Normal,No
Jul 11 04:08:38 combo ftpd[13162]: connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,,Jul 11,04:08:38,Normal,No
Jul 11 04:10:50 combo ftpd[16788]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Jul 11,04:10:50,Normal,No
Jul 11 04:12:08 combo ftpd[23148]: connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,,Jul 11,04:12:08,Normal,No
Jul 11 04:14:08 combo sshd(pam_unix)[28856]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Jul 11,04:14:08,Auth Failure,Yes
Jul 11 04:17:41 combo ftpd[24484]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005,,Jul 11,04:17:41,Normal,No
Jul 11 04:25:09 combo ftpd[14106]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Jul 11,04:25:09,Normal,No
Jul 11 04:33:02 combo sshd(pam_unix)[19438]: session opened for user test by (uid=509),,Jul 11,04:33:02,Normal,No
Jul 11 04:45:36 combo sshd(pam_unix)[14278]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Jul 11,04:45:36,Auth Failure,Yes
Jul 11 04:54:51 combo su(pam_unix)[24898]: session opened for user cyrus by (uid=0),,Jul 11,04:54:51,Normal,No
