Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Sep 29 03:27:07 combo sshd(pam_unix)[30534]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 29,03:27:07,Auth Failure,Yes
Sep 29 03:42:06 combo syslog[-]: klogd startup succeeded,,Sep 29,03:42:06,Normal,No
Sep 29 03:46:04 combo ftpd[9775]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 29,03:46:04,Normal,No
Sep 29 03:55:18 combo ftpd[23566]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Sep 29,03:55:18,Normal,No
Sep 29 03:59:16 combo ftpd[32055]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Sep 29,03:59:16,Normal,No
Sep 29 04:02:45 combo sshd(pam_unix)[31031]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,massive.merukuru.org,Sep 29,04:02:45,Auth Failure,No
Sep 29 04:02:50 combo ftpd[17892]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Sep 29,04:02:50,Normal,No
Sep 29 04:11:30 combo ftpd[23037]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Sep 29,04:11:30,Normal,No
Sep 29 04:23:14 combo cups[-]: cupsd shutdown succeeded,,Sep 29,04:23:14,Normal,No
Sep 29 04:25:20 combo ftpd[31463]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 29,04:25:20,Normal,No
Sep 29 04:33:42 combo ftpd[23582]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Sep 29,04:33:42,Normal,No
Sep 29 04:46:10 combo su(pam_unix)[14891]: session opened for user news by (uid=0),,Sep 29,04:46:10,Normal,No
Sep 29 04:57:17 combo ftpd[5034]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Sep 29,04:57:17,Normal,No
Sep 29 05:11:51 combo sshd(pam_unix)[20885]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 29,05:11:51,Auth Failure,No
Sep 29 05:17:51 combo ftpd[15920]: connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,,Sep 29,05:17:51,Normal,No
Sep 29 05:27:09 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 29,05:27:09,Auth Failure,Yes
Sep 29 05:40:07 combo ftpd[12287]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Sep 29,05:40:07,Normal,No
Sep 29 05:47:48 combo sshd(pam_unix)[23395]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Sep 29,05:47:48,Auth Failure,No
Sep 29 05:58:03 combo ftpd[24528]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 29,05:58:03,Normal,No
Sep 29 06:00:03 combo sshd(pam_unix)[20883]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 29,06:00:03,Auth Failure,No
Sep 29 06:09:10 combo ftpd[24527]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 29,06:09:10,Normal,No
Sep 29 06:11:43 combo ftpd[31273]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Sep 29,06:11:43,Normal,No
Sep 29 06:20:54 combo ftpd[25632]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,Sep 29,06:20:54,Normal,No
Sep 29 06:32:37 combo named[2306]: notify question section contains no SOA,,Sep 29,06:32:37,Normal,No
Sep 29 06:35:32 combo ftpd[14118]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Sep 29,06:35:32,Normal,No
Sep 29 06:37:44 combo login(pam_unix)[2421]: session closed for user root,,Sep 29,06:37:44,Normal,No
Sep 29 06:41:16 combo ftpd[13145]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Sep 29,06:41:16,Normal,No
Sep 29 06:46:07 combo ftpd[13144]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Sep 29,06:46:07,Normal,No
Sep 29 06:54:32 combo ftpd[13154]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Sep 29,06:54:32,Normal,No
Sep 29 07:08:44 combo ftpd[13155]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Sep 29,07:08:44,Normal,No
Sep 29 07:20:53 combo ftpd[13156]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Sep 29,07:20:53,Normal,No
Sep 29 07:29:59 combo ftpd[5023]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Sep 29,07:29:59,Normal,No
Sep 29 07:42:52 combo sshd(pam_unix)[12671]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,62-192-102-94.dsl.easynet.nl,Sep 29,07:42:52,Auth Failure,No
Sep 29 07:48:00 combo su(pam_unix)[19686]: session closed for user cyrus,,Sep 29,07:48:00,Normal,No
Sep 29 08:02:09 combo ftpd[24512]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 29,08:02:09,Normal,No
Sep 29 08:07:06 combo ftpd[8823]: connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,,Sep 29,08:07:06,Normal,No
Sep 29 08:08:59 combo sshd(pam_unix)[23395]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Sep 29,08:08:59,Auth Failure,No
Sep 29 08:20:15 combo klogind[19285]: Kerberos authentication failed,,Sep 29,08:20:15,Normal,No
Sep 29 08:32:44 combo ftpd[767]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 29,08:32:44,Normal,No
Sep 21 19:32:06 combo su(pam_unix)[19686]: session closed for user cyrus,,Sep 21,19:32:06,Normal,No
Sep 21 19:44:51 combo sshd(pam_unix)[22104]: session opened for user test by (uid=509),,Sep 21,19:44:51,Normal,No
Sep 21 19:55:46 combo sshd(pam_unix)[22104]: session closed for user test,,Sep 21,19:55:46,Normal,No
Sep 21 20:00:03 combo sshd(pam_unix)[22106]: session opened for user test by (uid=509),,Sep 21,20:00:03,Normal,No
Sep 21 20:14:55 combo sshd(pam_unix)[22099]: session closed for user test,,Sep 21,20:14:55,Normal,No
Sep 21 20:19:36 combo sshd(pam_unix)[22112]: session opened for user test by (uid=509),,Sep 21,20:19:36,Normal,No
Sep 21 20:28:01 combo udev[12790]: removing device node '/udev/vcsa2',,Sep 21,20:28:01,Normal,No
Sep 21 20:33:54 combo udev[12795]: creating device node '/udev/vcs2',,Sep 21,20:33:54,Normal,No
Sep 21 20:41:04 combo udev[12798]: creating device node '/udev/vcsa2',,Sep 21,20:41:04,Normal,No
Sep 21 20:54:05 combo ftpd[24089]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,,Sep 21,20:54:05,Normal,No
Sep 21 21:04:38 combo sshd(pam_unix)[20964]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,212.0.132.20,Sep 21,21:04:38,Auth Failure,Yes
Sep 21 21:16:31 combo ftpd[770]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 21,21:16:31,Normal,No
Sep 21 21:25:48 combo sshd(pam_unix)[30499]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,202.181.236.180,Sep 21,21:25:48,Auth Failure,Yes
Sep 21 21:39:07 combo sshd(pam_unix)[11512]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,61.53.154.93,Sep 21,21:39:07,Auth Failure,Yes
Sep 21 21:39:23 combo sshd(pam_unix)[11509]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,61.53.154.93,Sep 21,21:39:23,Auth Failure,Yes
Sep 21 21:49:46 combo sshd(pam_unix)[11515]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,61.53.154.93,Sep 21,21:49:46,Auth Failure,Yes
Sep 21 22:04:38 combo sshd(pam_unix)[12665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,62-192-102-94.dsl.easynet.nl,Sep 21,22:04:38,Auth Failure,Yes
Sep 21 22:10:02 combo sshd(pam_unix)[12666]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,62-192-102-94.dsl.easynet.nl,Sep 21,22:10:02,Auth Failure,Yes
Sep 21 22:11:23 combo ftpd[24976]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Sep 21,22:11:23,Normal,No
Sep 21 22:22:38 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 21,22:22:38,Service Issue,Yes
Sep 21 22:23:06 combo ftpd[25629]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,Sep 21,22:23:06,Normal,No
Sep 21 22:30:47 combo sshd(pam_unix)[24137]: check pass; user unknown,,Sep 21,22:30:47,Normal,No
Sep 21 22:35:10 combo sshd(pam_unix)[16234]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Sep 21,22:35:10,Auth Failure,Yes
Sep 21 22:42:51 combo ftpd[25047]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,,Sep 21,22:42:51,Normal,No
Sep 21 22:52:24 combo ftpd[17676]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Sep 21,22:52:24,Normal,No
Sep 21 22:57:24 combo sshd(pam_unix)[17132]: check pass; user unknown,,Sep 21,22:57:24,Normal,No
Sep 21 23:05:38 combo ftpd[17676]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Sep 21,23:05:38,Normal,No
Sep 21 23:09:50 combo sshd(pam_unix)[20968]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,212.0.132.20,Sep 21,23:09:50,Auth Failure,Yes
Sep 21 23:17:44 combo ftpd[774]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 21,23:17:44,Normal,No
Sep 21 23:21:17 combo sshd(pam_unix)[23671]: check pass; user unknown,,Sep 21,23:21:17,Normal,No
Sep 21 23:32:21 combo ftpd[31272]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Sep 21,23:32:21,Normal,No
Sep 21 23:36:57 combo ftpd[24528]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 21,23:36:57,Normal,No
Sep 21 23:45:28 combo ftpd[24516]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 21,23:45:28,Normal,No
Sep 21 23:53:43 combo su(pam_unix)[24180]: session opened for user news by (uid=0),,Sep 21,23:53:43,Normal,No
Sep 22 00:08:35 combo ftpd[23792]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 22,00:08:35,Normal,No
Sep 22 00:10:20 combo ftpd[23788]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 22,00:10:20,Normal,No
Sep 22 00:22:12 combo ftpd[23793]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 22,00:22:12,Normal,No
Sep 22 00:33:28 combo ftpd[23789]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 22,00:33:28,Normal,No
Sep 22 00:42:17 combo ftpd[23790]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 22,00:42:17,Normal,No
Sep 22 00:51:49 combo su(pam_unix)[17283]: session opened for user cyrus by (uid=0),,Sep 22,00:51:49,Normal,No
Sep 22 00:53:02 combo ftpd[23793]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 22,00:53:02,Normal,No
Sep 22 00:54:24 combo ftpd[21952]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Sep 22,00:54:24,Normal,No
Sep 22 00:59:24 combo su(pam_unix)[11756]: session closed for user news,,Sep 22,00:59:24,Normal,No
Sep 22 01:11:53 combo sshd(pam_unix)[20883]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 22,01:11:53,Auth Failure,Yes
Sep 22 01:19:27 combo ftpd[31276]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Sep 22,01:19:27,Normal,No
Sep 22 01:30:09 combo su(pam_unix)[6486]: session closed for user cyrus,,Sep 22,01:30:09,Normal,No
Sep 22 01:40:46 combo ftpd[24201]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,,Sep 22,01:40:46,Normal,No
Sep 22 01:51:46 combo sshd(pam_unix)[14282]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Sep 22,01:51:46,Auth Failure,Yes
Sep 22 02:05:21 combo sshd(pam_unix)[1335]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,211.137.205.253,Sep 22,02:05:21,Auth Failure,Yes
Sep 22 02:17:46 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 22,02:17:46,Service Issue,Yes
Sep 22 02:28:12 combo ftpd[17679]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Sep 22,02:28:12,Normal,No
Sep 22 02:33:52 combo ftpd[768]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 22,02:33:52,Normal,No
Sep 22 02:42:05 combo su(pam_unix)[17286]: session opened for user news by (uid=0),,Sep 22,02:42:05,Normal,No
Sep 22 02:43:00 combo sshd(pam_unix)[14277]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Sep 22,02:43:00,Auth Failure,Yes
Sep 22 02:56:43 combo ftpd[6586]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Sep 22,02:56:43,Normal,No
Sep 22 02:57:43 combo sshd(pam_unix)[20893]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 22,02:57:43,Auth Failure,Yes
Sep 22 03:05:01 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 22,03:05:01,Auth Failure,Yes
Sep 22 03:08:26 combo sshd(pam_unix)[30635]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 22,03:08:26,Auth Failure,Yes
Sep 22 03:13:35 combo sshd(pam_unix)[15478]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 22,03:13:35,Auth Failure,Yes
Sep 22 03:17:05 combo su(pam_unix)[2605]: session opened for user cyrus by (uid=0),,Sep 22,03:17:05,Normal,No
Sep 22 03:28:03 combo ftpd[758]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 22,03:28:03,Normal,No
Sep 22 03:37:38 combo ftpd[30285]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Sep 22,03:37:38,Normal,No
Sep 22 03:45:33 combo sshd(pam_unix)[31031]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,massive.merukuru.org,Sep 22,03:45:33,Auth Failure,Yes
Sep 22 03:56:38 combo ftpd[17668]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Sep 22,03:56:38,Normal,No
Sep 22 04:03:07 combo ftpd[9769]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 22,04:03:07,Normal,No
Sep 22 04:15:44 combo ftpd[25039]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Sep 22,04:15:44,Normal,No
Sep 22 04:25:59 combo su(pam_unix)[29190]: session closed for user news,,Sep 22,04:25:59,Normal,No
Sep 22 04:40:40 combo sshd(pam_unix)[30662]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 22,04:40:40,Auth Failure,Yes
