Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Sep 1 22:08:48 combo sshd(pam_unix)[30510]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,202.181.236.180,Sep 01,22:08:48,Auth Failure,Yes
Sep 1 22:11:48 combo sshd(pam_unix)[30650]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 01,22:11:48,Auth Failure,Yes
Sep 1 22:17:22 combo ftpd[23792]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 01,22:17:22,Normal,No
Sep 1 22:20:43 combo ftpd[14105]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Sep 01,22:20:43,Normal,No
Sep 1 22:28:21 combo ftpd[31470]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 01,22:28:21,Normal,No
Sep 1 22:30:12 combo ftpd[2826]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Sep 01,22:30:12,Normal,No
Sep 1 22:35:21 combo su(pam_unix)[10961]: session closed for user cyrus,,Sep 01,22:35:21,Normal,No
Sep 1 22:47:47 combo ftpd[14106]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Sep 01,22:47:47,Normal,No
Sep 1 22:55:40 combo ftpd[9766]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 01,22:55:40,Normal,No
Sep 1 23:04:34 combo sshd(pam_unix)[31205]: check pass; user unknown,,Sep 01,23:04:34,Normal,No
Sep 1 23:16:07 combo sshd(pam_unix)[23665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Sep 01,23:16:07,Auth Failure,Yes
Sep 1 23:29:30 combo sshd(pam_unix)[19222]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Sep 01,23:29:30,Auth Failure,Yes
Sep 1 23:43:30 combo su(pam_unix)[11756]: session closed for user news,,Sep 01,23:43:30,Normal,No
Sep 1 23:54:06 combo ftpd[15338]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Sep 01,23:54:06,Normal,No
Sep 2 00:05:09 combo ftpd[13257]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Sep 02,00:05:09,Normal,No
Sep 2 00:19:07 combo ftpd[24479]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Sep 02,00:19:07,Normal,No
Sep 2 00:24:38 combo ftpd[22668]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Sep 02,00:24:38,Normal,No
Sep 2 00:26:44 combo cups[-]: cupsd shutdown succeeded,,Sep 02,00:26:44,Normal,No
Sep 2 00:30:56 combo ftpd[29732]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Sep 02,00:30:56,Normal,No
Sep 2 00:33:25 combo ftpd[15330]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Sep 02,00:33:25,Normal,No
Sep 2 00:43:04 combo sshd(pam_unix)[24033]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,61-220-159-99.hinet-ip.hinet.net,Sep 02,00:43:04,Auth Failure,Yes
Sep 2 00:54:03 combo sshd(pam_unix)[23673]: check pass; user unknown,,Sep 02,00:54:03,Normal,No
Sep 2 00:58:17 combo ftpd[25226]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Sep 02,00:58:17,Normal,No
Sep 2 01:09:20 combo kernel[-]: Detected 731.219 MHz processor.,,Sep 02,01:09:20,Normal,No
Sep 2 01:23:41 combo ftpd[5037]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Sep 02,01:23:41,Normal,No
Sep 2 01:36:36 combo ftpd[21953]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Sep 02,01:36:36,Normal,No
"Sep 2 01:40:56 combo ftpd[16781]: ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",,Sep 02,01:40:56,Normal,No
Sep 2 01:44:48 combo ftpd[21957]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Sep 02,01:44:48,Normal,No
Sep 2 01:50:53 combo sshd(pam_unix)[30575]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 02,01:50:53,Auth Failure,Yes
Sep 2 01:55:40 combo sshd(pam_unix)[23677]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Sep 02,01:55:40,Auth Failure,Yes
Sep 2 02:07:53 combo ftpd[13257]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Sep 02,02:07:53,Normal,No
Sep 2 02:15:17 combo ftpd[23047]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Sep 02,02:15:17,Normal,No
Sep 2 02:29:37 combo ftpd[25042]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Sep 02,02:29:37,Normal,No
Sep 2 02:42:34 combo sshd(pam_unix)[22104]: session closed for user test,,Sep 02,02:42:34,Normal,No
Sep 2 02:48:36 combo ftpd[32071]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Sep 02,02:48:36,Normal,No
Sep 2 02:59:52 combo ftpd[30754]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,,Sep 02,02:59:52,Normal,No
Sep 2 03:12:26 combo ftpd[23933]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,,Sep 02,03:12:26,Normal,No
Sep 2 03:19:56 combo sshd(pam_unix)[28986]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Sep 02,03:19:56,Auth Failure,Yes
Sep 2 03:22:24 combo sshd(pam_unix)[23399]: check pass; user unknown,,Sep 02,03:22:24,Normal,No
Sep 2 03:22:40 combo sshd(pam_unix)[30674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 02,03:22:40,Auth Failure,Yes
Sep 2 03:30:53 combo sshd(pam_unix)[23399]: check pass; user unknown,,Sep 02,03:30:53,Normal,No
Sep 2 03:32:47 combo su(pam_unix)[7031]: session opened for user cyrus by (uid=0),,Sep 02,03:32:47,Normal,No
Sep 2 03:33:41 combo sshd(pam_unix)[12673]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,62-192-102-94.dsl.easynet.nl,Sep 02,03:33:41,Auth Failure,Yes
Sep 2 03:43:07 combo sshd(pam_unix)[12639]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Sep 02,03:43:07,Auth Failure,Yes
Sep 2 03:53:15 combo ftpd[17872]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Sep 02,03:53:15,Normal,No
Sep 2 03:58:36 combo ftpd[16787]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Sep 02,03:58:36,Normal,No
Sep 2 04:06:00 combo sshd(pam_unix)[30572]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 02,04:06:00,Auth Failure,Yes
Sep 2 04:17:00 combo ftpd[30289]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Sep 02,04:17:00,Normal,No
Sep 2 04:20:17 combo ftpd[2826]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Sep 02,04:20:17,Normal,No
Sep 2 04:31:19 combo sshd(pam_unix)[30624]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 02,04:31:19,Auth Failure,Yes
Sep 2 04:39:00 combo ftpd[25224]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Sep 02,04:39:00,Normal,No
Sep 2 04:52:47 combo ftpd[16775]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Sep 02,04:52:47,Normal,No
Sep 2 04:55:57 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 02,04:55:57,Service Issue,Yes
Sep 2 05:00:23 combo ftpd[24214]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:04 2005,,Sep 02,05:00:23,Normal,No
Sep 2 05:09:40 combo su(pam_unix)[9355]: session opened for user cyrus by (uid=0),,Sep 02,05:09:40,Normal,No
Sep 2 05:15:56 combo sshd(pam_unix)[23669]: check pass; user unknown,,Sep 02,05:15:56,Normal,No
Sep 2 05:16:36 combo sshd(pam_unix)[23396]: check pass; user unknown,,Sep 02,05:16:36,Normal,No
Sep 2 05:17:48 combo sshd(pam_unix)[23394]: check pass; user unknown,,Sep 02,05:17:48,Normal,No
Sep 2 05:23:23 combo ftpd[13254]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Sep 02,05:23:23,Normal,No
Sep 2 05:25:21 combo ftpd[26475]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 02,05:25:21,Normal,No
Sep 2 05:40:18 combo sshd(pam_unix)[17139]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Sep 02,05:40:18,Auth Failure,Yes
Sep 2 05:48:42 combo sshd(pam_unix)[12630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Sep 02,05:48:42,Auth Failure,Yes
Sep 2 05:59:42 combo sshd(pam_unix)[3487]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Sep 02,05:59:42,Auth Failure,Yes
Sep 2 06:04:25 combo ftpd[23221]: connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,,Sep 02,06:04:25,Normal,No
Sep 2 06:13:26 combo sshd(pam_unix)[14279]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Sep 02,06:13:26,Auth Failure,Yes
Sep 2 06:18:44 combo sshd(pam_unix)[17124]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Sep 02,06:18:44,Auth Failure,Yes
Sep 2 06:21:55 combo su(pam_unix)[9355]: session closed for user cyrus,,Sep 02,06:21:55,Normal,No
Sep 2 06:29:13 combo ftpd[24374]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,,Sep 02,06:29:13,Normal,No
Sep 2 06:36:43 combo sshd(pam_unix)[16230]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Sep 02,06:36:43,Auth Failure,Yes
Sep 2 06:50:57 combo ftpd[28699]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Sep 02,06:50:57,Normal,No
Sep 2 06:51:21 combo ftpd[12288]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Sep 02,06:51:21,Normal,No
Sep 2 07:00:26 combo sshd(pam_unix)[28846]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Sep 02,07:00:26,Auth Failure,Yes
Sep 2 07:04:10 combo ftpd[31286]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Sep 02,07:04:10,Normal,No
Sep 2 07:09:06 combo ftpd[22668]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Sep 02,07:09:06,Normal,No
Sep 2 07:15:50 combo ftpd[13516]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,Sep 02,07:15:50,Normal,No
Sep 2 07:28:21 combo ftpd[17889]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Sep 02,07:28:21,Normal,No
Sep 2 07:36:10 combo sshd(pam_unix)[3488]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Sep 02,07:36:10,Auth Failure,Yes
Sep 2 07:36:41 combo sshd(pam_unix)[30652]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 02,07:36:41,Auth Failure,Yes
Sep 2 07:51:22 combo ftpd[22668]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Sep 02,07:51:22,Normal,No
Sep 2 07:59:28 combo sshd(pam_unix)[23399]: check pass; user unknown,,Sep 02,07:59:28,Normal,No
Sep 2 08:07:55 combo sshd(pam_unix)[17124]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Sep 02,08:07:55,Auth Failure,Yes
Sep 2 08:11:05 combo ftpd[26480]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 02,08:11:05,Normal,No
Sep 2 08:23:44 combo sshd(pam_unix)[12518]: session closed for user test,,Sep 02,08:23:44,Normal,No
Aug 7 19:36:24 combo sshd(pam_unix)[19432]: session closed for user test,,Aug 07,19:36:24,Normal,No
Aug 7 19:37:42 combo logrotate[-]: ALERT exited abnormally with [1],,Aug 07,19:37:42,Service Issue,Yes
Aug 7 19:48:07 combo ftpd[25224]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Aug 07,19:48:07,Normal,No
Aug 7 19:53:57 combo ftpd[23793]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Aug 07,19:53:57,Normal,No
Aug 7 19:58:23 combo ftpd[24524]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Aug 07,19:58:23,Normal,No
Aug 7 20:06:46 combo ftpd[25047]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,,Aug 07,20:06:46,Normal,No
Aug 7 20:19:29 combo ftpd[28706]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Aug 07,20:19:29,Normal,No
Aug 7 20:23:46 combo sshd(pam_unix)[30615]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Aug 07,20:23:46,Auth Failure,Yes
Aug 7 20:36:04 combo ftpd[32058]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Aug 07,20:36:04,Normal,No
Aug 7 20:50:31 combo ftpd[25044]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,,Aug 07,20:50:31,Normal,No
Aug 7 20:52:21 combo sshd(pam_unix)[30548]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Aug 07,20:52:21,Auth Failure,Yes
Aug 7 20:52:49 combo sshd(pam_unix)[8117]: session closed for user test,,Aug 07,20:52:49,Normal,No
Aug 7 21:03:50 combo ftpd[5034]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Aug 07,21:03:50,Normal,No
Aug 7 21:10:02 combo sshd(pam_unix)[23533]: session closed for user test,,Aug 07,21:10:02,Normal,No
Aug 7 21:19:23 combo sshd(pam_unix)[23544]: session opened for user test by (uid=509),,Aug 07,21:19:23,Normal,No
Aug 7 21:29:11 combo sshd(pam_unix)[15490]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Aug 07,21:29:11,Auth Failure,Yes
Aug 7 21:37:14 combo ftpd[24967]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Aug 07,21:37:14,Normal,No
Aug 7 21:45:12 combo ftpd[5027]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Aug 07,21:45:12,Normal,No
Aug 7 21:53:55 combo ftpd[25646]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Aug 07,21:53:55,Normal,No
Aug 7 21:59:01 combo ftpd[25234]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Aug 07,21:59:01,Normal,No
Aug 7 22:03:17 combo kernel[-]: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,,Aug 07,22:03:17,Normal,No
Aug 7 22:11:11 combo ftpd[12286]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Aug 07,22:11:11,Normal,No
Aug 7 22:20:18 combo ftpd[25029]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Aug 07,22:20:18,Normal,No
Aug 7 22:31:42 combo sshd(pam_unix)[23406]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Aug 07,22:31:42,Auth Failure,Yes
Aug 7 22:32:32 combo ftpd[32325]: connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,,Aug 07,22:32:32,Normal,No
Aug 7 22:39:26 combo ftpd[32331]: connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,,Aug 07,22:39:26,Normal,No
Aug 7 22:42:15 combo ftpd[32330]: connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,,Aug 07,22:42:15,Normal,No
Aug 7 22:46:22 combo ftpd[32333]: connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,,Aug 07,22:46:22,Normal,No
Aug 7 22:46:34 combo ftpd[32332]: connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,,Aug 07,22:46:34,Normal,No
Aug 7 22:46:58 combo sshd(pam_unix)[19435]: session opened for user test by (uid=509),,Aug 07,22:46:58,Normal,No
Aug 7 22:59:26 combo su(pam_unix)[29690]: session closed for user cyrus,,Aug 07,22:59:26,Normal,No
Aug 7 23:03:34 combo ftpd[25641]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Aug 07,23:03:34,Normal,No
Aug 7 23:03:51 combo sshd(pam_unix)[18981]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Aug 07,23:03:51,Auth Failure,Yes
Aug 7 23:06:39 combo ftpd[23569]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,,Aug 07,23:06:39,Normal,No
Aug 7 23:16:04 combo ftpd[24080]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Aug 07,23:16:04,Normal,No
Aug 7 23:18:43 combo klogind[19272]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Aug 07,23:18:43,Normal,No
Aug 7 23:31:32 combo sshd(pam_unix)[28987]: check pass; user unknown,,Aug 07,23:31:32,Normal,No
Aug 7 23:43:31 combo sshd(pam_unix)[3388]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Aug 07,23:43:31,Auth Failure,Yes
Aug 7 23:48:27 combo ftpd[26480]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Aug 07,23:48:27,Normal,No
Aug 7 23:50:37 combo sshd(pam_unix)[18545]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Aug 07,23:50:37,Auth Failure,Yes
Aug 8 00:01:50 combo ftpd[23782]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Aug 08,00:01:50,Normal,No
Aug 8 00:06:55 combo ftpd[17671]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Aug 08,00:06:55,Normal,No
Aug 8 00:13:52 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Aug 08,00:13:52,Normal,No
Aug 8 00:15:16 combo ftpd[30282]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Aug 08,00:15:16,Normal,No
Aug 8 00:19:49 combo ftpd[9764]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Aug 08,00:19:49,Normal,No
Aug 8 00:21:52 combo ftpd[13518]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,Aug 08,00:21:52,Normal,No
Aug 8 00:36:52 combo ftpd[17686]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Aug 08,00:36:52,Normal,No
Aug 8 00:43:02 combo sshd(pam_unix)[30572]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Aug 08,00:43:02,Auth Failure,Yes
Aug 8 00:48:10 combo sshd(pam_unix)[13317]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,c9063558.virtua.com.br,Aug 08,00:48:10,Auth Failure,Yes
Aug 8 00:56:29 combo su(pam_unix)[26353]: session closed for user news,,Aug 08,00:56:29,Normal,No
Aug 8 01:08:56 combo ftpd[756]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Aug 08,01:08:56,Normal,No
Aug 8 01:11:16 combo klogind[19266]: Kerberos authentication failed,,Aug 08,01:11:16,Normal,No
Aug 8 01:25:10 combo sshd(pam_unix)[8113]: session opened for user test by (uid=509),,Aug 08,01:25:10,Normal,No
Aug 8 01:33:03 combo sshd(pam_unix)[3308]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,218.55.234.102,Aug 08,01:33:03,Auth Failure,Yes
Aug 8 01:46:37 combo ftpd[31286]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Aug 08,01:46:37,Normal,No
Aug 8 01:55:19 combo ftpd[24201]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,,Aug 08,01:55:19,Normal,No
Aug 8 02:07:58 combo cups[-]: cupsd shutdown succeeded,,Aug 08,02:07:58,Normal,No
Aug 8 02:17:18 combo ftpd[22667]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Aug 08,02:17:18,Normal,No
Aug 8 02:31:52 combo su(pam_unix)[25548]: session closed for user news,,Aug 08,02:31:52,Normal,No
Aug 8 02:42:25 combo ftpd[21952]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Aug 08,02:42:25,Normal,No
Aug 8 02:51:47 combo sshd(pam_unix)[23394]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Aug 08,02:51:47,Auth Failure,Yes
Aug 8 03:02:23 combo sshd(pam_unix)[15476]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Aug 08,03:02:23,Auth Failure,Yes
Aug 8 03:08:58 combo sshd(pam_unix)[15480]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Aug 08,03:08:58,Auth Failure,Yes
Aug 8 03:17:26 combo klogind[19266]: Kerberos authentication failed,,Aug 08,03:17:26,Normal,No
Aug 8 03:27:48 combo su(pam_unix)[32164]: session closed for user news,,Aug 08,03:27:48,Normal,No
