Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Apr 1 00:37:06 combo ftpd[17892]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Apr 01,00:37:06,Normal,No
Apr 1 00:41:52 combo ftpd[23788]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 01,00:41:52,Normal,No
Apr 1 00:47:20 combo ftpd[9762]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 01,00:47:20,Normal,No
Apr 1 00:50:42 combo sshd(pam_unix)[16227]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Apr 01,00:50:42,Auth Failure,Yes
Apr 1 00:58:54 combo klogind[19269]: Kerberos authentication failed,,Apr 01,00:58:54,Normal,No
Apr 1 01:13:15 combo ftpd[24211]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:59 2005,,Apr 01,01:13:15,Normal,No
Apr 1 01:21:25 combo ftpd[16775]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Apr 01,01:21:25,Normal,No
Apr 1 01:21:32 combo ftpd[25643]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Apr 01,01:21:32,Normal,No
Apr 1 01:30:21 combo ftpd[24072]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Apr 01,01:30:21,Normal,No
Apr 1 01:40:23 combo sshd(pam_unix)[4061]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,68.143.156.89.nw.nuvox.net,Apr 01,01:40:23,Auth Failure,Yes
Apr 1 01:42:33 combo sshd(pam_unix)[17124]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Apr 01,01:42:33,Auth Failure,Yes
Apr 1 01:45:35 combo ftpd[17685]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Apr 01,01:45:35,Normal,No
Apr 1 01:57:57 combo ftpd[17879]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Apr 01,01:57:57,Normal,No
Apr 1 02:05:05 combo sshd(pam_unix)[30501]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,202.181.236.180,Apr 01,02:05:05,Auth Failure,Yes
Apr 1 02:15:54 combo ftpd[9776]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 01,02:15:54,Normal,No
Apr 1 02:24:19 combo ftpd[23037]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 01,02:24:19,Normal,No
Apr 1 02:32:23 combo ftpd[21951]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Apr 01,02:32:23,Normal,No
Apr 1 02:44:36 combo ftpd[13244]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Apr 01,02:44:36,Normal,No
Apr 1 02:56:18 combo sshd(pam_unix)[20885]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Apr 01,02:56:18,Auth Failure,Yes
Apr 1 03:03:14 combo ftpd[24530]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Apr 01,03:03:14,Normal,No
Apr 1 03:13:45 combo ftpd[29730]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Apr 01,03:13:45,Normal,No
Apr 1 03:25:54 combo ftpd[29734]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Apr 01,03:25:54,Normal,No
Apr 1 03:28:10 combo sshd(pam_unix)[3386]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Apr 01,03:28:10,Auth Failure,Yes
Apr 1 03:36:55 combo ftpd[26474]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Apr 01,03:36:55,Normal,No
Apr 1 03:38:06 combo su(pam_unix)[27311]: session opened for user news by (uid=0),,Apr 01,03:38:06,Normal,No
Apr 1 03:44:37 combo su(pam_unix)[9355]: session opened for user cyrus by (uid=0),,Apr 01,03:44:37,Normal,No
Apr 1 03:47:48 combo su(pam_unix)[363]: session closed for user cyrus,,Apr 01,03:47:48,Normal,No
Apr 1 03:48:05 combo sshd(pam_unix)[15490]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Apr 01,03:48:05,Auth Failure,Yes
Apr 1 03:53:15 combo su(pam_unix)[26046]: session opened for user cyrus by (uid=0),,Apr 01,03:53:15,Normal,No
Apr 1 04:00:31 combo ftpd[24478]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Apr 01,04:00:31,Normal,No
Apr 1 04:13:38 combo sshd(pam_unix)[17140]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Apr 01,04:13:38,Auth Failure,Yes
Apr 1 04:27:05 combo ftpd[15321]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Apr 01,04:27:05,Normal,No
Apr 1 04:31:35 combo ftpd[15550]: connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,,Apr 01,04:31:35,Normal,No
Apr 1 04:35:59 combo su(pam_unix)[28416]: session opened for user news by (uid=0),,Apr 01,04:35:59,Normal,No
Apr 1 04:37:22 combo su(pam_unix)[10735]: session opened for user cyrus by (uid=0),,Apr 01,04:37:22,Normal,No
Apr 1 04:47:28 combo ftpd[5016]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 01,04:47:28,Normal,No
Apr 1 04:50:24 combo sshd(pam_unix)[19642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Apr 01,04:50:24,Auth Failure,Yes
Apr 1 05:00:19 combo ftpd[6580]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Apr 01,05:00:19,Normal,No
Apr 1 05:04:54 combo sshd(pam_unix)[19097]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Apr 01,05:04:54,Auth Failure,Yes
Apr 1 05:18:42 combo ftpd[28687]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Apr 01,05:18:42,Normal,No
Apr 1 05:24:10 combo ftpd[13263]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Apr 01,05:24:10,Normal,No
Apr 1 05:35:10 combo ftpd[5023]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 01,05:35:10,Normal,No
Apr 1 05:48:30 combo ftpd[13147]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Apr 01,05:48:30,Normal,No
Apr 1 05:56:47 combo su(pam_unix)[30999]: session opened for user cyrus by (uid=0),,Apr 01,05:56:47,Normal,No
Apr 1 06:03:10 combo logrotate[-]: ALERT exited abnormally with [1],,Apr 01,06:03:10,Service Issue,Yes
Apr 1 06:04:38 combo ftpd[13519]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,Apr 01,06:04:38,Normal,No
Apr 1 06:14:41 combo ftpd[2822]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Apr 01,06:14:41,Normal,No
Apr 1 06:18:22 combo ftpd[28691]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Apr 01,06:18:22,Normal,No
Apr 1 06:19:25 combo sshd(pam_unix)[30631]: session closed for user test,,Apr 01,06:19:25,Normal,No
Apr 1 06:19:33 combo ftpd[16786]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Apr 01,06:19:33,Normal,No
Apr 1 06:30:15 combo ftpd[25044]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,,Apr 01,06:30:15,Normal,No
Apr 1 06:44:09 combo klogind[19281]: Kerberos authentication failed,,Apr 01,06:44:09,Normal,No
Apr 1 06:52:29 combo ftpd[5036]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 01,06:52:29,Normal,No
Apr 1 06:54:13 combo ftpd[5038]: connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005,,Apr 01,06:54:13,Normal,No
Apr 1 07:03:34 combo sshd(pam_unix)[5587]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,193.110.106.11,Apr 01,07:03:34,Auth Failure,Yes
Apr 1 07:18:23 combo sshd(pam_unix)[5586]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,193.110.106.11,Apr 01,07:18:23,Auth Failure,Yes
Apr 1 07:31:46 combo su(pam_unix)[7106]: session opened for user cyrus by (uid=0),,Apr 01,07:31:46,Normal,No
Apr 1 07:42:05 combo ftpd[14104]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Apr 01,07:42:05,Normal,No
Apr 13 19:30:05 combo ftpd[13519]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,Apr 13,19:30:05,Normal,No
Apr 13 19:42:36 combo named[2306]: notify question section contains no SOA,,Apr 13,19:42:36,Normal,No
Apr 13 19:57:22 combo sshd(pam_unix)[31204]: check pass; user unknown,,Apr 13,19:57:22,Normal,No
"Apr 13 20:11:45 combo ftpd[16781]: ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",,Apr 13,20:11:45,Normal,No
Apr 13 20:14:39 combo sshd(pam_unix)[30592]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 13,20:14:39,Auth Failure,Yes
Apr 13 20:24:01 combo ftpd[29723]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Apr 13,20:24:01,Normal,No
Apr 13 20:37:33 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Apr 13,20:37:33,Auth Failure,Yes
Apr 13 20:42:09 combo ftpd[31284]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Apr 13,20:42:09,Normal,No
Apr 13 20:54:25 combo rc[-]: Starting pcmcia:  succeeded,,Apr 13,20:54:25,Normal,No
Apr 13 21:06:12 combo sshd(pam_unix)[18559]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Apr 13,21:06:12,Auth Failure,Yes
Apr 13 21:16:36 combo ftpd[32053]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Apr 13,21:16:36,Normal,No
Apr 13 21:20:55 combo ftpd[23046]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 13,21:20:55,Normal,No
"Apr 13 21:23:55 combo kernel[-]: There is already a security framework initialized, register_security failed.",,Apr 13,21:23:55,Normal,No
Apr 13 21:29:42 combo ftpd[29723]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Apr 13,21:29:42,Normal,No
Apr 13 21:44:11 combo ftpd[13154]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Apr 13,21:44:11,Normal,No
Apr 13 21:56:34 combo ftpd[30277]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Apr 13,21:56:34,Normal,No
Apr 13 22:11:06 combo sshd(pam_unix)[3394]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Apr 13,22:11:06,Auth Failure,Yes
Apr 13 22:16:32 combo ftpd[23039]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 13,22:16:32,Normal,No
Apr 13 22:28:19 combo sshd(pam_unix)[31020]: check pass; user unknown,,Apr 13,22:28:19,Normal,No
Apr 13 22:34:51 combo su(pam_unix)[32608]: session opened for user news by (uid=0),,Apr 13,22:34:51,Normal,No
Apr 13 22:40:46 combo syslogd 1.4.1[-]: restart.,,Apr 13,22:40:46,Normal,No
Apr 13 22:52:34 combo sshd(pam_unix)[24578]: check pass; user unknown,,Apr 13,22:52:34,Normal,No
Apr 13 22:58:56 combo sshd(pam_unix)[23396]: check pass; user unknown,,Apr 13,22:58:56,Normal,No
Apr 13 23:01:19 combo kernel[-]: On node 0 totalpages: 32430,,Apr 13,23:01:19,Normal,No
Apr 13 23:09:03 combo named[2306]: notify question section contains no SOA,,Apr 13,23:09:03,Normal,No
Apr 13 23:23:51 combo ftpd[9771]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 13,23:23:51,Normal,No
Apr 13 23:28:49 combo sshd(pam_unix)[26198]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,218.22.3.51,Apr 13,23:28:49,Auth Failure,Yes
Apr 13 23:31:10 combo named[2306]: notify question section contains no SOA,,Apr 13,23:31:10,Normal,No
Apr 13 23:38:08 combo ftpd[24477]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Apr 13,23:38:08,Normal,No
Apr 13 23:38:49 combo ftpd[23568]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Apr 13,23:38:49,Normal,No
Apr 13 23:42:37 combo su(pam_unix)[2192]: session closed for user cyrus,,Apr 13,23:42:37,Normal,No
Apr 13 23:52:40 combo sshd(pam_unix)[23788]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,p15105218.pureserver.info,Apr 13,23:52:40,Auth Failure,Yes
Apr 13 23:59:26 combo ftpd[28562]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,,Apr 13,23:59:26,Normal,No
Apr 14 00:07:44 combo sshd(pam_unix)[19432]: session closed for user test,,Apr 14,00:07:44,Normal,No
Apr 14 00:20:57 combo klogind[19287]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Apr 14,00:20:57,Normal,No
Apr 14 00:31:15 combo ftpd[16794]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Apr 14,00:31:15,Normal,No
Apr 14 00:43:34 combo sshd(pam_unix)[16160]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,211.9.58.217,Apr 14,00:43:34,Auth Failure,Yes
Apr 14 00:57:12 combo ftpd[25642]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Apr 14,00:57:12,Normal,No
Apr 14 01:06:46 combo sshd(pam_unix)[23406]: check pass; user unknown,,Apr 14,01:06:46,Normal,No
Apr 14 01:08:12 combo sshd(pam_unix)[15478]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Apr 14,01:08:12,Auth Failure,Yes
Apr 14 01:16:03 combo ftpd[16788]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Apr 14,01:16:03,Normal,No
Apr 14 01:22:08 combo ftpd[23046]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 14,01:22:08,Normal,No
Apr 14 01:23:57 combo gpm[2094]: *** info [mice.c(1766)]:,,Apr 14,01:23:57,Normal,No
Apr 14 01:28:32 combo ftpd[6598]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Apr 14,01:28:32,Normal,No
Apr 14 01:40:15 combo ftpd[13143]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Apr 14,01:40:15,Normal,No
Apr 14 01:48:48 combo sshd(pam_unix)[23403]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Apr 14,01:48:48,Auth Failure,Yes
Apr 14 01:55:36 combo gpm[2094]: imps2: Auto-detected intellimouse PS/2,,Apr 14,01:55:36,Normal,No
Apr 14 02:06:18 combo ftpd[13150]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Apr 14,02:06:18,Normal,No
Apr 14 02:20:30 combo ftpd[23151]: connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,,Apr 14,02:20:30,Normal,No
Apr 14 02:28:39 combo sshd(pam_unix)[2547]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Apr 14,02:28:39,Auth Failure,Yes
Apr 14 02:41:52 combo sshd(pam_unix)[20896]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Apr 14,02:41:52,Auth Failure,Yes
Apr 14 02:42:19 combo sshd(pam_unix)[30635]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 14,02:42:19,Auth Failure,Yes
Apr 14 02:46:48 combo sshd(pam_unix)[30638]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 14,02:46:48,Auth Failure,Yes
Apr 14 02:50:23 combo sshd(pam_unix)[30640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 14,02:50:23,Auth Failure,Yes
Apr 14 03:02:18 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 14,03:02:18,Auth Failure,Yes
Apr 14 03:09:12 combo sshd(pam_unix)[30568]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 14,03:09:12,Auth Failure,Yes
Apr 14 03:23:16 combo ftpd[31466]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Apr 14,03:23:16,Normal,No
Apr 14 03:28:32 combo kernel[-]: Console: colour VGA+ 80x25,,Apr 14,03:28:32,Normal,No
Apr 14 03:41:50 combo ftpd[23040]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 14,03:41:50,Normal,No
Apr 14 03:46:33 combo ftpd[15555]: connection from 208.62.55.75 () at Wed Jun 29 10:48:10 2005,,Apr 14,03:46:33,Normal,No
Apr 14 03:57:33 combo ftpd[13515]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,Apr 14,03:57:33,Normal,No
Apr 14 04:01:11 combo su(pam_unix)[19593]: session closed for user news,,Apr 14,04:01:11,Normal,No
Apr 14 04:08:22 combo ftpd[23582]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Apr 14,04:08:22,Normal,No
Apr 14 04:16:17 combo ftpd[5018]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 14,04:16:17,Normal,No
Apr 14 04:30:07 combo ftpd[24201]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,,Apr 14,04:30:07,Normal,No
Apr 14 04:40:54 combo ftpd[16780]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Apr 14,04:40:54,Normal,No
Apr 14 04:42:29 combo kernel[-]: Linux Plug and Play Support v0.97 (c) Adam Belay,,Apr 14,04:42:29,Normal,No
Apr 14 04:45:48 combo rc[-]: Starting pcmcia:  succeeded,,Apr 14,04:45:48,Normal,No
Apr 14 04:46:20 combo kernel[-]: usbcore: registered new driver usbfs,,Apr 14,04:46:20,Normal,No
Apr 14 04:53:06 combo kernel[-]: usbcore: registered new driver hub,,Apr 14,04:53:06,Normal,No
Apr 14 05:02:18 combo kernel[-]: ACPI: ACPI tables contain no PCI IRQ routing entries,,Apr 14,05:02:18,Normal,No
Apr 14 05:07:11 combo ftpd[25223]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Apr 14,05:07:11,Normal,No
Apr 14 05:13:40 combo ftpd[9761]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 14,05:13:40,Normal,No
