Logs,IP Address,Date,Time,Log Type,Anomaly Detected
May 11 19:40:49 combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),,May 11,19:40:49,Normal,No
May 11 19:45:01 combo ftpd[26470]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,May 11,19:45:01,Normal,No
May 11 19:56:42 combo ftpd[23939]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,,May 11,19:56:42,Normal,No
May 11 20:09:15 combo ftpd[22664]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,May 11,20:09:15,Normal,No
May 11 20:22:57 combo ftpd[30293]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,May 11,20:22:57,Normal,No
May 11 20:36:19 combo su(pam_unix)[31791]: session closed for user cyrus,,May 11,20:36:19,Normal,No
May 11 20:49:13 combo ftpd[15919]: connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,,May 11,20:49:13,Normal,No
May 11 21:04:01 combo sshd(pam_unix)[31850]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,82.77.200.128,May 11,21:04:01,Auth Failure,Yes
May 11 21:16:25 combo ftpd[24469]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,May 11,21:16:25,Normal,No
May 11 21:17:52 combo ftpd[31278]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,May 11,21:17:52,Normal,No
May 11 21:19:32 combo sshd(pam_unix)[30607]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,May 11,21:19:32,Auth Failure,Yes
May 11 21:31:37 combo ftpd[21958]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,May 11,21:31:37,Normal,No
May 11 21:41:34 combo ftpd[9778]: connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,,May 11,21:41:34,Normal,No
May 11 21:47:21 combo ftpd[5037]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,May 11,21:47:21,Normal,No
May 11 21:51:20 combo ftpd[24516]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,May 11,21:51:20,Normal,No
May 11 22:04:18 combo syslogd 1.4.1[-]: restart.,,May 11,22:04:18,Normal,No
May 11 22:17:15 combo sshd(pam_unix)[23669]: check pass; user unknown,,May 11,22:17:15,Normal,No
May 11 22:28:11 combo sshd(pam_unix)[3378]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,May 11,22:28:11,Auth Failure,Yes
May 11 22:29:08 combo ftpd[6600]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,May 11,22:29:08,Normal,No
May 11 22:42:35 combo syslogd 1.4.1[-]: restart.,,May 11,22:42:35,Normal,No
May 11 22:48:52 combo sshd(pam_unix)[20892]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,May 11,22:48:52,Auth Failure,Yes
May 11 22:50:17 combo ftpd[31277]: User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,,May 11,22:50:17,Normal,No
May 11 22:53:01 combo sshd(pam_unix)[13317]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,c9063558.virtua.com.br,May 11,22:53:01,Auth Failure,Yes
May 11 23:05:59 combo ftpd[13519]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,May 11,23:05:59,Normal,No
May 11 23:06:49 combo su(pam_unix)[16058]: session opened for user cyrus by (uid=0),,May 11,23:06:49,Normal,No
May 11 23:16:51 combo sshd(pam_unix)[15480]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,May 11,23:16:51,Auth Failure,Yes
May 11 23:24:57 combo sshd(pam_unix)[15476]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,May 11,23:24:57,Auth Failure,Yes
May 11 23:35:45 combo cups[-]: cupsd shutdown succeeded,,May 11,23:35:45,Normal,No
May 11 23:37:03 combo sshd(pam_unix)[3380]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,May 11,23:37:03,Auth Failure,Yes
May 11 23:51:59 combo ftpd[24211]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:59 2005,,May 11,23:51:59,Normal,No
May 11 23:54:33 combo ftpd[22665]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,May 11,23:54:33,Normal,No
May 12 00:09:17 combo ftpd[24962]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,May 12,00:09:17,Normal,No
May 12 00:12:38 combo ftpd[2843]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,May 12,00:12:38,Normal,No
May 12 00:21:35 combo ftpd[24078]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,May 12,00:21:35,Normal,No
May 12 00:32:59 combo su(pam_unix)[19593]: session opened for user news by (uid=0),,May 12,00:32:59,Normal,No
May 12 00:46:16 combo sshd(pam_unix)[31203]: check pass; user unknown,,May 12,00:46:16,Normal,No
May 12 00:52:31 combo su(pam_unix)[14891]: session closed for user news,,May 12,00:52:31,Normal,No
May 12 00:56:11 combo sshd(pam_unix)[28975]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,May 12,00:56:11,Auth Failure,Yes
May 12 01:00:39 combo sshd(pam_unix)[19434]: session opened for user test by (uid=509),,May 12,01:00:39,Normal,No
May 12 01:10:00 combo sshd(pam_unix)[31205]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,May 12,01:10:00,Auth Failure,Yes
May 12 01:22:01 combo ftpd[30755]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,,May 12,01:22:01,Normal,No
May 12 01:36:56 combo sshd(pam_unix)[30592]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,May 12,01:36:56,Auth Failure,Yes
May 12 01:45:33 combo ftpd[5022]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,May 12,01:45:33,Normal,No
May 12 01:57:09 combo klogind[19284]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,May 12,01:57:09,Normal,No
May 12 02:07:05 combo ftpd[31466]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,May 12,02:07:05,Normal,No
May 12 02:21:14 combo ftpd[24077]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,May 12,02:21:14,Normal,No
May 12 02:23:14 combo ftpd[766]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,May 12,02:23:14,Normal,No
May 12 02:28:47 combo ftpd[30293]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,May 12,02:28:47,Normal,No
May 12 02:29:29 combo kernel[-]: Intel machine check architecture supported.,,May 12,02:29:29,Normal,No
May 12 02:40:26 combo sshd(pam_unix)[30555]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,May 12,02:40:26,Auth Failure,Yes
May 12 02:49:07 combo ftpd[24203]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:53 2005,,May 12,02:49:07,Normal,No
May 12 03:00:43 combo ftpd[2830]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,May 12,03:00:43,Normal,No
May 12 03:11:07 combo sshd(pam_unix)[30634]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,May 12,03:11:07,Auth Failure,Yes
May 12 03:12:48 combo sshd(pam_unix)[10041]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,May 12,03:12:48,Auth Failure,Yes
May 12 03:15:10 combo sshd(pam_unix)[16224]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,May 12,03:15:10,Auth Failure,Yes
May 12 03:17:21 combo ftpd[5021]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,May 12,03:17:21,Normal,No
May 12 03:21:39 combo ftpd[6588]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,May 12,03:21:39,Normal,No
May 12 03:27:35 combo sshd(pam_unix)[24138]: check pass; user unknown,,May 12,03:27:35,Normal,No
May 12 03:34:54 combo su(pam_unix)[13327]: session opened for user news by (uid=0),,May 12,03:34:54,Normal,No
May 12 03:38:55 combo ftpd[26464]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,May 12,03:38:55,Normal,No
May 12 03:39:39 combo sshd(pam_unix)[16245]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,May 12,03:39:39,Auth Failure,Yes
May 12 03:52:15 combo kernel[-]: Initializing Cryptographic API,,May 12,03:52:15,Normal,No
May 12 03:59:29 combo ftpd[25226]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,May 12,03:59:29,Normal,No
May 12 04:09:03 combo udev[12778]: creating device node '/udev/vcsa2',,May 12,04:09:03,Normal,No
May 12 04:20:02 combo ftpd[24089]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,,May 12,04:20:02,Normal,No
May 12 04:29:30 combo su(pam_unix)[17407]: session opened for user cyrus by (uid=0),,May 12,04:29:30,Normal,No
May 12 04:44:27 combo ftpd[13258]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,May 12,04:44:27,Normal,No
May 12 04:44:54 combo sshd(pam_unix)[3382]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,May 12,04:44:54,Auth Failure,Yes
May 12 04:52:15 combo su(pam_unix)[20298]: session opened for user cyrus by (uid=0),,May 12,04:52:15,Normal,No
May 12 04:57:26 combo cups[-]: cupsd shutdown succeeded,,May 12,04:57:26,Normal,No
May 12 05:09:36 combo ftpd[25237]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,May 12,05:09:36,Normal,No
May 12 05:19:25 combo sshd(pam_unix)[30548]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,May 12,05:19:25,Auth Failure,Yes
May 12 05:25:22 combo ftpd[28564]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,,May 12,05:25:22,Normal,No
May 12 05:30:40 combo ftpd[25633]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,May 12,05:30:40,Normal,No
May 12 05:35:41 combo portmap[-]: portmap startup succeeded,,May 12,05:35:41,Normal,No
May 12 05:44:10 combo sshd(pam_unix)[12524]: session closed for user test,,May 12,05:44:10,Normal,No
