Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Mar 31 06:42:15 combo ftpd[768]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Mar 31,06:42:15,Normal,No
Mar 31 06:55:38 combo sshd(pam_unix)[17132]: check pass; user unknown,,Mar 31,06:55:38,Normal,No
Mar 31 07:02:57 combo ftpd[29729]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Mar 31,07:02:57,Normal,No
Mar 31 07:09:45 combo ftpd[25635]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,Mar 31,07:09:45,Normal,No
Mar 31 07:10:38 combo cups[-]: cupsd shutdown succeeded,,Mar 31,07:10:38,Normal,No
Mar 31 07:19:25 combo ftpd[5019]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Mar 31,07:19:25,Normal,No
Mar 31 07:33:04 combo sshd(pam_unix)[30675]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Mar 31,07:33:04,Auth Failure,Yes
Mar 31 07:37:10 combo ftpd[30289]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Mar 31,07:37:10,Normal,No
Mar 31 07:49:49 combo sshd(pam_unix)[31198]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Mar 31,07:49:49,Auth Failure,Yes
Mar 31 07:59:42 combo ftpd[25223]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Mar 31,07:59:42,Normal,No
Mar 31 08:14:29 combo ftpd[31470]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Mar 31,08:14:29,Normal,No
Mar 31 08:25:07 combo sshd(pam_unix)[19435]: session closed for user test,,Mar 31,08:25:07,Normal,No
Mar 31 08:36:58 combo ftpd[25042]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Mar 31,08:36:58,Normal,No
Mar 31 08:51:08 combo xinetd[26482]: warning: can't get client address: Connection reset by peer,,Mar 31,08:51:08,Normal,No
Mar 31 09:00:37 combo sshd(pam_unix)[30546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Mar 31,09:00:37,Auth Failure,Yes
Mar 31 09:08:39 combo su(pam_unix)[1595]: session opened for user news by (uid=0),,Mar 31,09:08:39,Normal,No
Mar 31 09:22:42 combo udev[12798]: creating device node '/udev/vcsa2',,Mar 31,09:22:42,Normal,No
Apr 11 19:42:25 combo ftpd[13151]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Apr 11,19:42:25,Normal,No
Apr 11 19:44:51 combo ftpd[5029]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 11,19:44:51,Normal,No
Apr 11 19:53:02 combo sshd(pam_unix)[3380]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Apr 11,19:53:02,Auth Failure,Yes
Apr 11 19:58:32 combo ftpd[23782]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 11,19:58:32,Normal,No
Apr 11 19:59:10 combo rpcidmapd[-]: rpc.idmapd startup succeeded,,Apr 11,19:59:10,Normal,No
Apr 11 20:13:48 combo ftpd[25632]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,Apr 11,20:13:48,Normal,No
Apr 11 20:22:02 combo ftpd[29737]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Apr 11,20:22:02,Normal,No
Apr 11 20:24:05 combo ftpd[24963]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Apr 11,20:24:05,Normal,No
Apr 11 20:29:14 combo sshd(pam_unix)[30628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 11,20:29:14,Auth Failure,Yes
Apr 11 20:31:39 combo ftpd[30284]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Apr 11,20:31:39,Normal,No
Apr 11 20:34:12 combo ftpd[23798]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 11,20:34:12,Normal,No
Apr 11 20:39:10 combo sshd(pam_unix)[20969]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,212.0.132.20,Apr 11,20:39:10,Auth Failure,Yes
Apr 11 20:42:24 combo ftpd[16781]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Apr 11,20:42:24,Normal,No
Apr 11 20:50:36 combo su(pam_unix)[27272]: session closed for user news,,Apr 11,20:50:36,Normal,No
Apr 11 21:00:21 combo ftpd[9769]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 11,21:00:21,Normal,No
Apr 11 21:12:31 combo ftpd[24208]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,,Apr 11,21:12:31,Normal,No
Apr 11 21:14:23 combo sshd(pam_unix)[15488]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Apr 11,21:14:23,Auth Failure,Yes
Apr 11 21:15:39 combo sshd(pam_unix)[31853]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,82.77.200.128,Apr 11,21:15:39,Auth Failure,Yes
Apr 11 21:21:15 combo ftpd[26474]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Apr 11,21:21:15,Normal,No
Apr 11 21:35:24 combo ftpd[24201]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,,Apr 11,21:35:24,Normal,No
Apr 11 21:35:39 combo ftpd[31281]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,,Apr 11,21:35:39,Normal,No
Apr 11 21:48:08 combo sshd(pam_unix)[22275]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Apr 11,21:48:08,Auth Failure,Yes
Apr 11 21:57:47 combo ftpd[23580]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Apr 11,21:57:47,Normal,No
Apr 11 22:00:05 combo sshd(pam_unix)[22106]: session closed for user test,,Apr 11,22:00:05,Normal,No
Apr 11 22:04:16 combo ftpd[13258]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Apr 11,22:04:16,Normal,No
Apr 11 22:08:13 combo su(pam_unix)[14314]: session opened for user cyrus by (uid=0),,Apr 11,22:08:13,Normal,No
Apr 11 22:12:36 combo sshd(pam_unix)[28977]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Apr 11,22:12:36,Auth Failure,Yes
Apr 11 22:17:16 combo sshd(pam_unix)[30550]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 11,22:17:16,Auth Failure,Yes
Apr 11 22:18:00 combo sshd(pam_unix)[17123]: check pass; user unknown,,Apr 11,22:18:00,Normal,No
Apr 11 22:20:17 combo sshd(pam_unix)[30662]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 11,22:20:17,Auth Failure,Yes
Apr 11 22:28:57 combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),,Apr 11,22:28:57,Normal,No
Apr 11 22:42:30 combo ftpd[26470]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Apr 11,22:42:30,Normal,No
Apr 11 22:44:31 combo ftpd[23939]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,,Apr 11,22:44:31,Normal,No
Apr 11 22:54:24 combo ftpd[22664]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Apr 11,22:54:24,Normal,No
Apr 11 22:57:14 combo ftpd[21947]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Apr 11,22:57:14,Normal,No
Apr 11 23:04:46 combo sshd(pam_unix)[17125]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,ip-216-69-169-168.ip.secureserver.net,Apr 11,23:04:46,Auth Failure,Yes
Apr 11 23:06:55 combo ftpd[5023]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 11,23:06:55,Normal,No
Apr 11 23:10:23 combo ftpd[5024]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 11,23:10:23,Normal,No
Apr 11 23:17:41 combo ftpd[5025]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 11,23:17:41,Normal,No
Apr 11 23:19:28 combo ftpd[5028]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 11,23:19:28,Normal,No
Apr 11 23:23:13 combo ftpd[5031]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Apr 11,23:23:13,Normal,No
Apr 11 23:25:36 combo ftpd[23576]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Apr 11,23:25:36,Normal,No
Apr 11 23:38:53 combo ftpd[22651]: connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,,Apr 11,23:38:53,Normal,No
Apr 11 23:53:15 combo ftpd[28688]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Apr 11,23:53:15,Normal,No
Apr 12 00:02:26 combo su(pam_unix)[16663]: session closed for user cyrus,,Apr 12,00:02:26,Normal,No
Apr 12 00:09:04 combo ftpd[762]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Apr 12,00:09:04,Normal,No
Apr 12 00:11:42 combo sshd(pam_unix)[24583]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,zummit.com,Apr 12,00:11:42,Auth Failure,Yes
Apr 12 00:16:02 combo sshd(pam_unix)[3487]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Apr 12,00:16:02,Auth Failure,Yes
Apr 12 00:21:25 combo sshd(pam_unix)[23397]: check pass; user unknown,,Apr 12,00:21:25,Normal,No
Apr 12 00:32:29 combo udev[12790]: removing device node '/udev/vcsa2',,Apr 12,00:32:29,Normal,No
Apr 12 00:43:44 combo ftpd[22667]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Apr 12,00:43:44,Normal,No
Apr 12 00:54:23 combo sshd(pam_unix)[18550]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Apr 12,00:54:23,Auth Failure,Yes
Apr 12 01:04:38 combo sshd(pam_unix)[4061]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,68.143.156.89.nw.nuvox.net,Apr 12,01:04:38,Auth Failure,Yes
Apr 12 01:08:57 combo ftpd[30287]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Apr 12,01:08:57,Normal,No
Apr 12 01:23:43 combo ftpd[12295]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Apr 12,01:23:43,Normal,No
Apr 12 01:34:09 combo sshd(pam_unix)[23790]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,p15105218.pureserver.info,Apr 12,01:34:09,Auth Failure,Yes
Apr 12 01:36:10 combo sshd(pam_unix)[30599]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 12,01:36:10,Auth Failure,Yes
Apr 12 01:46:57 combo ftpd[23798]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 12,01:46:57,Normal,No
Apr 12 01:53:52 combo sshd(pam_unix)[3380]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Apr 12,01:53:52,Auth Failure,Yes
Apr 12 02:02:45 combo ftpd[9775]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 12,02:02:45,Normal,No
