Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Mar 26 01:49:23 combo ftpd[29736]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Mar 26,01:49:23,Normal,No
Mar 26 01:52:52 combo ftpd[32049]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Mar 26,01:52:52,Normal,No
Mar 26 02:02:55 combo named[2306]: notify question section contains no SOA,,Mar 26,02:02:55,Normal,No
Mar 26 02:07:08 combo sshd(pam_unix)[24579]: check pass; user unknown,,Mar 26,02:07:08,Normal,No
Mar 26 02:17:31 combo su(pam_unix)[10961]: session closed for user cyrus,,Mar 26,02:17:31,Normal,No
Mar 26 02:26:45 combo sshd(pam_unix)[31861]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,82.77.200.128,Mar 26,02:26:45,Auth Failure,Yes
Mar 26 02:36:24 combo kernel[-]: SELinux:  Initializing.,,Mar 26,02:36:24,Normal,No
Mar 26 02:36:56 combo sshd(pam_unix)[8114]: session closed for user test,,Mar 26,02:36:56,Normal,No
Mar 26 02:48:37 combo sshd(pam_unix)[12524]: session opened for user test by (uid=509),,Mar 26,02:48:37,Normal,No
Mar 26 02:52:41 combo login(pam_unix)[2421]: session closed for user root,,Mar 26,02:52:41,Normal,No
Mar 26 02:54:14 combo sshd(pam_unix)[15481]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Mar 26,02:54:14,Auth Failure,Yes
Mar 26 02:59:29 combo sshd(pam_unix)[23669]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Mar 26,02:59:29,Auth Failure,Yes
Mar 26 03:00:05 combo logrotate[-]: ALERT exited abnormally with [1],,Mar 26,03:00:05,Service Issue,Yes
Mar 26 03:06:00 combo sshd(pam_unix)[30678]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Mar 26,03:06:00,Auth Failure,Yes
Mar 26 03:16:05 combo ftpd[23794]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Mar 26,03:16:05,Normal,No
Mar 26 03:21:56 combo sshd(pam_unix)[23396]: check pass; user unknown,,Mar 26,03:21:56,Normal,No
Mar 26 03:25:29 combo su(pam_unix)[28416]: session opened for user news by (uid=0),,Mar 26,03:25:29,Normal,No
Mar 26 03:39:30 combo ftpd[30757]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,,Mar 26,03:39:30,Normal,No
Mar 26 03:47:47 combo ftpd[22656]: connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,,Mar 26,03:47:47,Normal,No
Mar 26 03:54:55 combo ftpd[9773]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Mar 26,03:54:55,Normal,No
Mar 26 03:57:13 combo ftpd[2843]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Mar 26,03:57:13,Normal,No
Mar 26 04:09:13 combo ftpd[23040]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Mar 26,04:09:13,Normal,No
Mar 26 04:14:57 combo ftpd[31466]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Mar 26,04:14:57,Normal,No
Mar 26 04:18:29 combo ftpd[25641]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Mar 26,04:18:29,Normal,No
Mar 26 04:33:18 combo su(pam_unix)[28416]: session opened for user news by (uid=0),,Mar 26,04:33:18,Normal,No
Mar 26 04:36:59 combo su(pam_unix)[8565]: session closed for user news,,Mar 26,04:36:59,Normal,No
Mar 26 04:47:07 combo ftpd[24206]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005,,Mar 26,04:47:07,Normal,No
Mar 26 04:56:40 combo ftpd[21937]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Mar 26,04:56:40,Normal,No
Mar 26 05:07:06 combo sshd(pam_unix)[12519]: session opened for user test by (uid=509),,Mar 26,05:07:06,Normal,No
Mar 26 05:13:00 combo ftpd[6590]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Mar 26,05:13:00,Normal,No
Mar 26 05:21:03 combo su(pam_unix)[8195]: session closed for user cyrus,,Mar 26,05:21:03,Normal,No
Mar 26 05:26:43 combo named[2306]: notify question section contains no SOA,,Mar 26,05:26:43,Normal,No
Mar 26 05:37:17 combo ftpd[16788]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Mar 26,05:37:17,Normal,No
Mar 26 05:46:11 combo ftpd[758]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Mar 26,05:46:11,Normal,No
Mar 26 05:50:58 combo ftpd[25642]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Mar 26,05:50:58,Normal,No
Mar 26 05:52:49 combo klogind[19268]: Kerberos authentication failed,,Mar 26,05:52:49,Normal,No
Mar 26 06:01:45 combo klogind[19288]: Kerberos authentication failed,,Mar 26,06:01:45,Normal,No
Mar 26 06:06:21 combo sshd(pam_unix)[13321]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,c9063558.virtua.com.br,Mar 26,06:06:21,Auth Failure,Yes
Mar 26 06:09:14 combo ftpd[23146]: connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,,Mar 26,06:09:14,Normal,No
"Mar 26 06:18:34 combo ftpd[16781]: ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",,Mar 26,06:18:34,Normal,No
Mar 26 06:22:15 combo ftpd[23036]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Mar 26,06:22:15,Normal,No
Mar 26 06:34:04 combo sshd(pam_unix)[12639]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Mar 26,06:34:04,Auth Failure,Yes
Mar 26 06:38:48 combo sshd(pam_unix)[12640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Mar 26,06:38:48,Auth Failure,Yes
Mar 26 06:52:08 combo su(pam_unix)[13238]: session opened for user cyrus by (uid=0),,Mar 26,06:52:08,Normal,No
Mar 26 06:57:45 combo su(pam_unix)[13238]: session closed for user cyrus,,Mar 26,06:57:45,Normal,No
Mar 26 07:11:11 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Mar 26,07:11:11,Auth Failure,Yes
Mar 26 07:16:48 combo sshd(pam_unix)[16161]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,211.9.58.217,Mar 26,07:16:48,Auth Failure,Yes
Mar 26 07:27:41 combo sshd(pam_unix)[31203]: check pass; user unknown,,Mar 26,07:27:41,Normal,No
Mar 26 07:39:02 combo portmap[-]: portmap startup succeeded,,Mar 26,07:39:02,Normal,No
Mar 26 07:41:01 combo kernel[-]: 126MB LOWMEM available.,,Mar 26,07:41:01,Normal,No
Mar 26 07:55:16 combo sshd(pam_unix)[23535]: session closed for user test,,Mar 26,07:55:16,Normal,No
Mar 26 08:05:26 combo sshd(pam_unix)[19440]: session opened for user test by (uid=509),,Mar 26,08:05:26,Normal,No
Mar 26 08:09:05 combo ftpd[24477]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Mar 26,08:09:05,Normal,No
Mar 26 08:17:14 combo ftpd[24521]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Mar 26,08:17:14,Normal,No
Apr 15 19:31:46 combo ftpd[25228]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Apr 15,19:31:46,Normal,No
"Apr 15 19:38:39 combo kernel[-]: HighMem zone: 0 pages, LIFO batch:1",,Apr 15,19:38:39,Normal,No
Apr 15 19:42:47 combo sshd(pam_unix)[28986]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Apr 15,19:42:47,Auth Failure,Yes
Apr 15 19:44:13 combo sshd(pam_unix)[14281]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Apr 15,19:44:13,Auth Failure,Yes
Apr 15 19:57:59 combo ftpd[23778]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 15,19:57:59,Normal,No
Apr 15 20:02:27 combo ftpd[24201]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:51 2005,,Apr 15,20:02:27,Normal,No
Apr 15 20:11:59 combo ftpd[23791]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 15,20:11:59,Normal,No
Apr 15 20:20:22 combo ftpd[13150]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Apr 15,20:20:22,Normal,No
Apr 15 20:21:09 combo su(pam_unix)[28416]: session closed for user news,,Apr 15,20:21:09,Normal,No
Apr 15 20:26:52 combo irqbalance[-]: irqbalance startup succeeded,,Apr 15,20:26:52,Normal,No
Apr 15 20:39:25 combo ftpd[23039]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 15,20:39:25,Normal,No
Apr 15 20:46:35 combo sshd(pam_unix)[28980]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Apr 15,20:46:35,Auth Failure,Yes
Apr 15 20:55:50 combo sshd(pam_unix)[12756]: check pass; user unknown,,Apr 15,20:55:50,Normal,No
"Apr 15 21:09:26 combo ftpd[16781]: ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",,Apr 15,21:09:26,Normal,No
Apr 15 21:13:14 combo su(pam_unix)[24180]: session closed for user news,,Apr 15,21:13:14,Normal,No
Apr 15 21:21:10 combo logrotate[-]: ALERT exited abnormally with [1],,Apr 15,21:21:10,Service Issue,Yes
Apr 15 21:22:16 combo ftpd[23566]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Apr 15,21:22:16,Normal,No
Apr 15 21:36:22 combo sshd(pam_unix)[30534]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 15,21:36:22,Auth Failure,Yes
Apr 15 21:36:57 combo ftpd[23032]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Apr 15,21:36:57,Normal,No
Apr 15 21:38:50 combo ftpd[29739]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Apr 15,21:38:50,Normal,No
Apr 15 21:40:30 combo ftpd[24357]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:43 2005,,Apr 15,21:40:30,Normal,No
Apr 15 21:45:07 combo su(pam_unix)[1965]: session closed for user news,,Apr 15,21:45:07,Normal,No
Apr 15 21:45:30 combo sshd(pam_unix)[28986]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Apr 15,21:45:30,Auth Failure,Yes
Apr 15 21:46:50 combo ftpd[2835]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Apr 15,21:46:50,Normal,No
Apr 15 21:55:36 combo sshd(pam_unix)[3487]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Apr 15,21:55:36,Auth Failure,Yes
Apr 15 22:05:00 combo ftpd[24481]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Apr 15,22:05:00,Normal,No
Apr 15 22:16:07 combo su(pam_unix)[32237]: session closed for user cyrus,,Apr 15,22:16:07,Normal,No
Apr 15 22:16:55 combo sshd(pam_unix)[12756]: check pass; user unknown,,Apr 15,22:16:55,Normal,No
Apr 15 22:31:39 combo ftpd[26480]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Apr 15,22:31:39,Normal,No
Apr 15 22:37:01 combo sshd(pam_unix)[15492]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Apr 15,22:37:01,Auth Failure,Yes
Apr 15 22:39:54 combo sshd(pam_unix)[16242]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Apr 15,22:39:54,Auth Failure,Yes
Apr 15 22:51:13 combo ftpd[23576]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Apr 15,22:51:13,Normal,No
Apr 15 22:58:59 combo ftpd[23564]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Apr 15,22:58:59,Normal,No
Apr 15 23:10:19 combo su(pam_unix)[24117]: session opened for user cyrus by (uid=0),,Apr 15,23:10:19,Normal,No
Apr 15 23:11:26 combo su(pam_unix)[10961]: session opened for user cyrus by (uid=0),,Apr 15,23:11:26,Normal,No
Apr 15 23:23:40 combo klogind[19286]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Apr 15,23:23:40,Normal,No
Apr 15 23:26:51 combo ftpd[770]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Apr 15,23:26:51,Normal,No
Apr 15 23:36:23 combo sshd(pam_unix)[8114]: session closed for user test,,Apr 15,23:36:23,Normal,No
Apr 15 23:40:24 combo sshd(pam_unix)[30625]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 15,23:40:24,Auth Failure,Yes
Apr 15 23:44:56 combo ftpd[23777]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 15,23:44:56,Normal,No
Apr 15 23:50:55 combo sshd(pam_unix)[19438]: session opened for user test by (uid=509),,Apr 15,23:50:55,Normal,No
Apr 15 23:57:54 combo ftpd[23780]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Apr 15,23:57:54,Normal,No
Apr 16 00:08:55 combo ftpd[25219]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Apr 16,00:08:55,Normal,No
Apr 16 00:18:53 combo ftpd[24526]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Apr 16,00:18:53,Normal,No
Apr 16 00:20:22 combo sshd(pam_unix)[18546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Apr 16,00:20:22,Auth Failure,Yes
Apr 16 00:34:09 combo named[2306]: notify question section contains no SOA,,Apr 16,00:34:09,Normal,No
Apr 16 00:41:10 combo ftpd[25048]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,,Apr 16,00:41:10,Normal,No
Apr 16 00:45:21 combo ftpd[23566]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Apr 16,00:45:21,Normal,No
Apr 16 00:58:04 combo su(pam_unix)[22644]: session opened for user news by (uid=0),,Apr 16,00:58:04,Normal,No
Apr 16 01:03:43 combo sshd(pam_unix)[30575]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 16,01:03:43,Auth Failure,Yes
Apr 16 01:14:15 combo sshd(pam_unix)[12628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Apr 16,01:14:15,Auth Failure,Yes
Apr 16 01:15:33 combo ftpd[25048]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,,Apr 16,01:15:33,Normal,No
Apr 16 01:26:42 combo ftpd[2835]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Apr 16,01:26:42,Normal,No
Apr 16 01:37:42 combo sshd(pam_unix)[23669]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Apr 16,01:37:42,Auth Failure,Yes
Apr 16 01:52:01 combo ftpd[9776]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Apr 16,01:52:01,Normal,No
Apr 16 01:58:52 combo sshd(pam_unix)[12629]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Apr 16,01:58:52,Auth Failure,Yes
Apr 16 02:00:38 combo ftpd[13257]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Apr 16,02:00:38,Normal,No
Apr 16 02:03:57 combo ftpd[26465]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Apr 16,02:03:57,Normal,No
Apr 16 02:14:30 combo klogind[19288]: Kerberos authentication failed,,Apr 16,02:14:30,Normal,No
Apr 16 02:28:44 combo sshd(pam_unix)[12639]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Apr 16,02:28:44,Auth Failure,Yes
Apr 16 02:32:35 combo sshd(pam_unix)[28880]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Apr 16,02:32:35,Auth Failure,Yes
Apr 16 02:35:48 combo ftpd[29738]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Apr 16,02:35:48,Normal,No
Apr 16 02:47:14 combo ftpd[17672]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Apr 16,02:47:14,Normal,No
Apr 16 02:56:29 combo sshd(pam_unix)[30665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Apr 16,02:56:29,Auth Failure,Yes
Apr 16 03:06:31 combo sshd(pam_unix)[23671]: check pass; user unknown,,Apr 16,03:06:31,Normal,No
Apr 16 03:21:07 combo kernel[-]: ACPI: Subsystem revision 20040326,,Apr 16,03:21:07,Normal,No
Apr 16 03:35:07 combo named[2306]: notify question section contains no SOA,,Apr 16,03:35:07,Normal,No
Apr 16 03:41:59 combo ftpd[24368]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,,Apr 16,03:41:59,Normal,No
Apr 16 03:48:20 combo ftpd[26465]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Apr 16,03:48:20,Normal,No
Apr 16 03:54:57 combo su(pam_unix)[26353]: session closed for user news,,Apr 16,03:54:57,Normal,No
Apr 16 03:55:44 combo logrotate[-]: ALERT exited abnormally with [1],,Apr 16,03:55:44,Service Issue,Yes
