Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Feb 27 03:05:55 combo sshd(pam_unix)[28854]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Feb 27,03:05:55,Auth Failure,Yes
Feb 27 03:17:19 combo sshd(pam_unix)[3308]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,218.55.234.102,Feb 27,03:17:19,Auth Failure,Yes
Feb 27 03:28:34 combo ftpd[16786]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Feb 27,03:28:34,Normal,No
Feb 27 03:42:01 combo sshd(pam_unix)[23663]: check pass; user unknown,,Feb 27,03:42:01,Normal,No
Feb 27 03:47:40 combo sshd(pam_unix)[30546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 27,03:47:40,Auth Failure,Yes
Feb 27 03:59:38 combo ftpd[17874]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Feb 27,03:59:38,Normal,No
Feb 27 03:59:44 combo su(pam_unix)[11106]: session opened for user news by (uid=0),,Feb 27,03:59:44,Normal,No
Feb 27 04:12:40 combo ftpd[31472]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Feb 27,04:12:40,Normal,No
Feb 27 04:19:04 combo ftpd[778]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Feb 27,04:19:04,Normal,No
Feb 27 04:26:22 combo ftpd[13161]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Feb 27,04:26:22,Normal,No
Feb 27 04:38:28 combo sshd(pam_unix)[12520]: session opened for user test by (uid=509),,Feb 27,04:38:28,Normal,No
Feb 27 04:50:58 combo sshd(pam_unix)[8117]: session closed for user test,,Feb 27,04:50:58,Normal,No
Feb 27 05:03:07 combo su(pam_unix)[9355]: session opened for user cyrus by (uid=0),,Feb 27,05:03:07,Normal,No
Feb 27 05:04:45 combo su(pam_unix)[9355]: session closed for user cyrus,,Feb 27,05:04:45,Normal,No
Feb 27 05:16:58 combo sshd(pam_unix)[31035]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,massive.merukuru.org,Feb 27,05:16:58,Auth Failure,Yes
Feb 27 05:22:11 combo ftpd[25227]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Feb 27,05:22:11,Normal,No
Feb 27 05:35:30 combo ftpd[22664]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Feb 27,05:35:30,Normal,No
Feb 27 05:40:49 combo ftpd[23936]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,,Feb 27,05:40:49,Normal,No
Feb 27 05:47:15 combo sshd(pam_unix)[12645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Feb 27,05:47:15,Auth Failure,Yes
Feb 27 05:53:53 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 27,05:53:53,Service Issue,Yes
Feb 27 05:54:45 combo sshd(pam_unix)[30614]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 27,05:54:45,Auth Failure,Yes
Feb 27 06:08:29 combo sshd(pam_unix)[31848]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,82.77.200.128,Feb 27,06:08:29,Auth Failure,Yes
Feb 27 06:18:13 combo sshd(pam_unix)[30592]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 27,06:18:13,Auth Failure,Yes
Feb 27 06:31:23 combo ftpd[16778]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Feb 27,06:31:23,Normal,No
Feb 27 06:41:26 combo ftpd[13516]: connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,,Feb 27,06:41:26,Normal,No
Feb 27 06:44:00 combo ftpd[32055]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Feb 27,06:44:00,Normal,No
Feb 27 06:51:49 combo ftpd[13248]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Feb 27,06:51:49,Normal,No
Feb 27 06:54:14 combo gdm(pam_unix)[2803]: authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=,,Feb 27,06:54:14,Normal,No
Feb 27 06:59:32 combo ftpd[22653]: connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,,Feb 27,06:59:32,Normal,No
Feb 27 07:12:19 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 27,07:12:19,Service Issue,Yes
Feb 27 07:16:26 combo su(pam_unix)[13665]: session opened for user cyrus by (uid=0),,Feb 27,07:16:26,Normal,No
Feb 27 07:21:25 combo sshd(pam_unix)[23416]: check pass; user unknown,,Feb 27,07:21:25,Normal,No
Feb 27 07:22:44 combo sshd(pam_unix)[21689]: session closed for user test,,Feb 27,07:22:44,Normal,No
Feb 27 07:22:48 combo sshd(pam_unix)[24587]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,zummit.com,Feb 27,07:22:48,Auth Failure,Yes
Feb 27 07:35:56 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Feb 27,07:35:56,Normal,No
Feb 27 07:43:50 combo ftpd[5023]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Feb 27,07:43:50,Normal,No
Feb 27 07:56:15 combo sshd(pam_unix)[19085]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Feb 27,07:56:15,Auth Failure,Yes
Feb 27 08:10:04 combo ftpd[24530]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 27,08:10:04,Normal,No
Feb 27 08:13:42 combo sshd(pam_unix)[14281]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Feb 27,08:13:42,Auth Failure,Yes
Feb 27 08:17:57 combo ftpd[32333]: connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,,Feb 27,08:17:57,Normal,No
Feb 27 08:24:17 combo ftpd[32332]: connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,,Feb 27,08:24:17,Normal,No
Feb 27 08:25:41 combo ftpd[32334]: connection from 211.167.68.59 () at Sat Jun 25 19:25:31 2005,,Feb 27,08:25:41,Normal,No
Feb 27 08:27:43 combo ftpd[32335]: connection from 211.167.68.59 () at Sat Jun 25 19:25:34 2005,,Feb 27,08:27:43,Normal,No
Feb 27 08:31:10 combo su(pam_unix)[945]: session opened for user cyrus by (uid=0),,Feb 27,08:31:10,Normal,No
Feb 27 08:40:19 combo ftpd[12286]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Feb 27,08:40:19,Normal,No
Feb 27 08:43:36 combo sshd(pam_unix)[23397]: check pass; user unknown,,Feb 27,08:43:36,Normal,No
Feb 24 19:32:23 combo ftpd[9758]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 24,19:32:23,Normal,No
Feb 24 19:38:32 combo klogind[19282]: Kerberos authentication failed,,Feb 24,19:38:32,Normal,No
Feb 24 19:46:29 combo ftpd[13146]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Feb 24,19:46:29,Normal,No
Feb 24 19:59:13 combo ftpd[23794]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Feb 24,19:59:13,Normal,No
Feb 24 20:00:01 combo ftpd[25048]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,,Feb 24,20:00:01,Normal,No
Feb 24 20:10:15 combo sshd(pam_unix)[17125]: check pass; user unknown,,Feb 24,20:10:15,Normal,No
Feb 24 20:16:52 combo ftpd[24522]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 24,20:16:52,Normal,No
Feb 24 20:17:47 combo ftpd[23587]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Feb 24,20:17:47,Normal,No
Feb 24 20:18:09 combo ftpd[23578]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Feb 24,20:18:09,Normal,No
Feb 24 20:26:44 combo ftpd[6584]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Feb 24,20:26:44,Normal,No
Feb 24 20:37:32 combo sshd(pam_unix)[16245]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Feb 24,20:37:32,Auth Failure,Yes
Feb 24 20:50:27 combo ftpd[25643]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,,Feb 24,20:50:27,Normal,No
Feb 24 20:54:29 combo ftpd[9758]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 24,20:54:29,Normal,No
Feb 24 21:00:22 combo su(pam_unix)[31791]: session closed for user cyrus,,Feb 24,21:00:22,Normal,No
Feb 24 21:03:09 combo ftpd[23206]: connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,,Feb 24,21:03:09,Normal,No
Feb 24 21:09:30 combo sshd(pam_unix)[30672]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 24,21:09:30,Auth Failure,Yes
Feb 24 21:12:03 combo kernel[-]: Intel machine check architecture supported.,,Feb 24,21:12:03,Normal,No
Feb 24 21:14:08 combo ftpd[23792]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Feb 24,21:14:08,Normal,No
Feb 24 21:16:54 combo sshd(pam_unix)[28987]: check pass; user unknown,,Feb 24,21:16:54,Normal,No
Feb 24 21:23:27 combo sshd(pam_unix)[15477]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Feb 24,21:23:27,Auth Failure,Yes
Feb 24 21:38:07 combo su(pam_unix)[4474]: session opened for user cyrus by (uid=0),,Feb 24,21:38:07,Normal,No
Feb 24 21:44:49 combo su(pam_unix)[4474]: session closed for user cyrus,,Feb 24,21:44:49,Normal,No
Feb 24 21:56:36 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 24,21:56:36,Service Issue,Yes
Feb 24 22:04:39 combo su(pam_unix)[5699]: session opened for user news by (uid=0),,Feb 24,22:04:39,Normal,No
Feb 24 22:18:15 combo su(pam_unix)[5699]: session closed for user news,,Feb 24,22:18:15,Normal,No
Feb 24 22:20:20 combo sshd(pam_unix)[30734]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,211.214.161.141,Feb 24,22:20:20,Auth Failure,Yes
Feb 24 22:22:01 combo ftpd[23780]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Feb 24,22:22:01,Normal,No
Feb 24 22:34:59 combo ftpd[25044]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,,Feb 24,22:34:59,Normal,No
Feb 24 22:43:33 combo sshd(pam_unix)[31021]: check pass; user unknown,,Feb 24,22:43:33,Normal,No
Feb 24 22:54:51 combo ftpd[31285]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Feb 24,22:54:51,Normal,No
Feb 24 22:56:49 combo ftpd[15563]: connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,,Feb 24,22:56:49,Normal,No
Feb 24 23:07:27 combo ftpd[24207]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,,Feb 24,23:07:27,Normal,No
Feb 24 23:21:29 combo ftpd[23578]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Feb 24,23:21:29,Normal,No
Feb 24 23:32:39 combo sshd(pam_unix)[30644]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 24,23:32:39,Auth Failure,Yes
Feb 24 23:40:42 combo klogind[19287]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Feb 24,23:40:42,Normal,No
Feb 24 23:47:38 combo ftpd[770]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Feb 24,23:47:38,Normal,No
Feb 24 23:51:36 combo sshd(pam_unix)[31202]: check pass; user unknown,,Feb 24,23:51:36,Normal,No
Feb 25 00:03:51 combo sshd(pam_unix)[31202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Feb 25,00:03:51,Auth Failure,Yes
Feb 25 00:12:08 combo sshd(pam_unix)[31205]: check pass; user unknown,,Feb 25,00:12:08,Normal,No
Feb 25 00:21:26 combo kernel[-]: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,,Feb 25,00:21:26,Normal,No
Feb 25 00:22:07 combo su(pam_unix)[31791]: session opened for user cyrus by (uid=0),,Feb 25,00:22:07,Normal,No
Feb 25 00:35:34 combo ftpd[5029]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Feb 25,00:35:34,Normal,No
Feb 25 00:40:49 combo sshd(pam_unix)[3313]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,218.55.234.102,Feb 25,00:40:49,Auth Failure,Yes
Feb 25 00:47:50 combo sshd(pam_unix)[23665]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Feb 25,00:47:50,Auth Failure,Yes
Feb 25 00:51:23 combo klogind[19281]: Kerberos authentication failed,,Feb 25,00:51:23,Normal,No
Feb 25 00:59:16 combo ftpd[23576]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Feb 25,00:59:16,Normal,No
Feb 25 01:07:31 combo sshd(pam_unix)[30572]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 25,01:07:31,Auth Failure,Yes
Feb 25 01:20:50 combo ftpd[25219]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Feb 25,01:20:50,Normal,No
Feb 25 01:24:32 combo kernel[-]: Capability LSM initialized,,Feb 25,01:24:32,Normal,No
Feb 25 01:37:42 combo sshd(pam_unix)[20885]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Feb 25,01:37:42,Auth Failure,Yes
Feb 25 01:39:04 combo ftpd[21940]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Feb 25,01:39:04,Normal,No
Feb 25 01:53:02 combo ftpd[24512]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 25,01:53:02,Normal,No
Feb 25 02:02:45 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Feb 25,02:02:45,Normal,No
Feb 25 02:10:05 combo su(pam_unix)[30934]: session closed for user news,,Feb 25,02:10:05,Normal,No
Feb 25 02:22:23 combo ftpd[24200]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005,,Feb 25,02:22:23,Normal,No
Feb 25 02:26:11 combo sshd(pam_unix)[30607]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 25,02:26:11,Auth Failure,Yes
Feb 25 02:27:55 combo kernel[-]: VFS: Disk quotas dquot_6.5.1,,Feb 25,02:27:55,Normal,No
Feb 25 02:28:00 combo ftpd[13145]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Feb 25,02:28:00,Normal,No
Feb 25 02:39:44 combo sshd(pam_unix)[30598]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 25,02:39:44,Auth Failure,Yes
Feb 25 02:54:12 combo klogind[19288]: Kerberos authentication failed,,Feb 25,02:54:12,Normal,No
Feb 25 03:02:21 combo sshd(pam_unix)[18973]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Feb 25,03:02:21,Auth Failure,Yes
Feb 25 03:06:06 combo ftpd[23939]: connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,,Feb 25,03:06:06,Normal,No
Feb 25 03:12:30 combo ftpd[31284]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Feb 25,03:12:30,Normal,No
Feb 25 03:15:26 combo ftpd[768]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Feb 25,03:15:26,Normal,No
Feb 25 03:27:30 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 25,03:27:30,Service Issue,Yes
Feb 25 03:29:18 combo sshd(pam_unix)[16234]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Feb 25,03:29:18,Auth Failure,Yes
Feb 25 03:29:39 combo ftpd[23565]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Feb 25,03:29:39,Normal,No
