Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Feb 5 22:35:04 combo ftpd[23562]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,,Feb 05,22:35:04,Normal,No
Feb 5 22:44:54 combo su(pam_unix)[14314]: session opened for user cyrus by (uid=0),,Feb 05,22:44:54,Normal,No
Feb 5 22:55:53 combo su(pam_unix)[14314]: session closed for user cyrus,,Feb 05,22:55:53,Normal,No
Feb 5 23:09:33 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 05,23:09:33,Service Issue,Yes
Feb 5 23:13:06 combo su(pam_unix)[14692]: session opened for user news by (uid=0),,Feb 05,23:13:06,Normal,No
Feb 5 23:26:29 combo su(pam_unix)[14692]: session closed for user news,,Feb 05,23:26:29,Normal,No
Feb 5 23:34:12 combo sshd(pam_unix)[12525]: session opened for user test by (uid=509),,Feb 05,23:34:12,Normal,No
Feb 5 23:47:05 combo ftpd[24528]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 05,23:47:05,Normal,No
Feb 5 23:51:48 combo sshd(pam_unix)[30625]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 05,23:51:48,Auth Failure,Yes
Feb 6 00:01:30 combo su(pam_unix)[29190]: session closed for user news,,Feb 06,00:01:30,Normal,No
Feb 6 00:12:34 combo su(pam_unix)[363]: session opened for user cyrus by (uid=0),,Feb 06,00:12:34,Normal,No
Feb 6 00:23:25 combo sshd(pam_unix)[23403]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Feb 06,00:23:25,Auth Failure,No
Feb 6 00:24:12 combo sshd(pam_unix)[28862]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Feb 06,00:24:12,Auth Failure,Yes
Feb 6 00:29:41 combo ftpd[23035]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Feb 06,00:29:41,Normal,No
Feb 6 00:36:34 combo ftpd[13150]: connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,,Feb 06,00:36:34,Normal,No
Feb 6 00:51:09 combo ftpd[14103]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Feb 06,00:51:09,Normal,No
Feb 6 00:54:30 combo sshd(pam_unix)[19637]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Feb 06,00:54:30,Auth Failure,Yes
Feb 6 00:55:10 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 06,00:55:10,Service Issue,Yes
Feb 6 01:06:23 combo ftpd[24199]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005,,Feb 06,01:06:23,Normal,No
Feb 6 01:16:39 combo sshd(pam_unix)[16216]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Feb 06,01:16:39,Auth Failure,Yes
Feb 6 01:29:26 combo su(pam_unix)[2605]: session closed for user cyrus,,Feb 06,01:29:26,Normal,No
Feb 6 01:43:52 combo ftpd[24974]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Feb 06,01:43:52,Normal,No
Feb 6 01:52:47 combo ftpd[32065]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Feb 06,01:52:47,Normal,No
Feb 6 01:54:54 combo sshd(pam_unix)[16234]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Feb 06,01:54:54,Auth Failure,Yes
Feb 6 02:09:35 combo sshd(pam_unix)[6558]: check pass; user unknown,,Feb 06,02:09:35,Normal,No
Feb 6 02:19:56 combo ftpd[2828]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Feb 06,02:19:56,Normal,No
Feb 6 02:29:57 combo sshd(pam_unix)[19434]: session opened for user test by (uid=509),,Feb 06,02:29:57,Normal,No
Feb 6 02:36:12 combo kernel[-]: ACPI disabled because your bios is from 2000 and too old,,Feb 06,02:36:12,Normal,No
Feb 6 02:46:50 combo ftpd[31282]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,,Feb 06,02:46:50,Normal,No
Feb 6 02:49:44 combo sshd(pam_unix)[11706]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,202-132-40-29.adsl.ttn.net,Feb 06,02:49:44,Auth Failure,No
Feb 6 02:54:34 combo sshd(pam_unix)[6552]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,210.229.150.228,Feb 06,02:54:34,Auth Failure,No
Feb 6 03:08:00 combo sshd(pam_unix)[19085]: check pass; user unknown,,Feb 06,03:08:00,Normal,No
Feb 6 03:15:01 combo sshd(pam_unix)[19435]: session opened for user test by (uid=509),,Feb 06,03:15:01,Normal,No
Feb 6 03:19:26 combo su(pam_unix)[19593]: session opened for user news by (uid=0),,Feb 06,03:19:26,Normal,No
Feb 6 03:23:42 combo ftpd[24084]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Feb 06,03:23:42,Normal,No
Feb 6 03:27:29 combo ftpd[26479]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Feb 06,03:27:29,Normal,No
Feb 6 03:34:34 combo ftpd[15549]: connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,,Feb 06,03:34:34,Normal,No
Feb 6 03:34:51 combo ftpd[5030]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Feb 06,03:34:51,Normal,No
Feb 6 03:36:32 combo su(pam_unix)[27953]: session closed for user cyrus,,Feb 06,03:36:32,Normal,No
Feb 6 03:50:47 combo rc[-]: Starting pcmcia:  succeeded,,Feb 06,03:50:47,Normal,No
Feb 6 04:05:09 combo sshd(pam_unix)[24139]: check pass; user unknown,,Feb 06,04:05:09,Normal,No
Feb 6 04:14:12 combo sshd(pam_unix)[12629]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Feb 06,04:14:12,Auth Failure,No
Feb 6 04:23:10 combo ftpd[24085]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,,Feb 06,04:23:10,Normal,No
Feb 6 04:36:13 combo ftpd[21937]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Feb 06,04:36:13,Normal,No
Feb 6 04:50:32 combo ftpd[32061]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Feb 06,04:50:32,Normal,No
Feb 6 04:51:33 combo sshd(pam_unix)[23534]: session closed for user test,,Feb 06,04:51:33,Normal,No
Feb 6 04:59:44 combo ftpd[25629]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,Feb 06,04:59:44,Normal,No
Feb 6 05:04:30 combo ftpd[24531]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 06,05:04:30,Normal,No
Feb 6 05:17:27 combo sshd(pam_unix)[17137]: check pass; user unknown,,Feb 06,05:17:27,Normal,No
Feb 6 05:18:56 combo ftpd[24531]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 06,05:18:56,Normal,No
Feb 6 05:33:01 combo ftpd[24532]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 06,05:33:01,Normal,No
Feb 6 05:46:44 combo ftpd[24533]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 06,05:46:44,Normal,No
Feb 6 05:51:57 combo ftpd[24534]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Feb 06,05:51:57,Normal,No
Feb 6 05:59:59 combo su(pam_unix)[24898]: session opened for user cyrus by (uid=0),,Feb 06,05:59:59,Normal,No
Feb 6 06:01:33 combo sshd(pam_unix)[19640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Feb 06,06:01:33,Auth Failure,Yes
Feb 6 06:03:13 combo ftpd[28572]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,,Feb 06,06:03:13,Normal,No
Feb 6 06:10:52 combo ftpd[2827]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Feb 06,06:10:52,Normal,No
Feb 6 06:17:15 combo ftpd[17675]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Feb 06,06:17:15,Normal,No
Feb 6 06:26:34 combo klogind[19267]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Feb 06,06:26:34,Normal,No
Feb 6 06:31:22 combo sshd(pam_unix)[23406]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Feb 06,06:31:22,Auth Failure,No
Feb 6 06:34:04 combo kernel[-]: On node 0 totalpages: 32430,,Feb 06,06:34:04,Normal,No
"Feb 6 06:36:18 combo kernel[-]: DMA zone: 4096 pages, LIFO batch:1",,Feb 06,06:36:18,Normal,No
"Feb 6 06:45:51 combo kernel[-]: Normal zone: 28334 pages, LIFO batch:6",,Feb 06,06:45:51,Normal,No
Feb 6 06:59:13 combo irqbalance[-]: irqbalance startup succeeded,,Feb 06,06:59:13,Normal,No
"Feb 6 07:04:19 combo kernel[-]: HighMem zone: 0 pages, LIFO batch:1",,Feb 06,07:04:19,Normal,No
Feb 6 07:04:45 combo ftpd[25219]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Feb 06,07:04:45,Normal,No
Feb 6 07:07:29 combo ftpd[23782]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Feb 06,07:07:29,Normal,No
Feb 6 07:15:43 combo ftpd[15918]: connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,,Feb 06,07:15:43,Normal,No
Feb 6 07:18:19 combo ftpd[28567]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,,Feb 06,07:18:19,Normal,No
Feb 6 07:19:04 combo ftpd[25030]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Feb 06,07:19:04,Normal,No
Feb 6 07:29:15 combo kernel[-]: 126MB LOWMEM available.,,Feb 06,07:29:15,Normal,No
Feb 6 07:35:00 combo ftpd[25047]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,,Feb 06,07:35:00,Normal,No
Feb 6 07:46:59 combo udev[12795]: creating device node '/udev/vcs2',,Feb 06,07:46:59,Normal,No
Feb 6 07:50:36 combo sshd(pam_unix)[4053]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,68.143.156.89.nw.nuvox.net,Feb 06,07:50:36,Auth Failure,No
Feb 6 07:58:24 combo sshd(pam_unix)[10043]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Feb 06,07:58:24,Auth Failure,No
Feb 6 08:03:20 combo sshd(pam_unix)[18973]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Feb 06,08:03:20,Auth Failure,No
Feb 6 08:16:59 combo kernel[-]: NET: Registered protocol family 16,,Feb 06,08:16:59,Normal,No
Feb 6 08:27:55 combo ftpd[16790]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Feb 06,08:27:55,Normal,No
Feb 6 08:41:24 combo ftpd[758]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Feb 06,08:41:24,Normal,No
Feb 6 08:48:29 combo ftpd[12296]: connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,,Feb 06,08:48:29,Normal,No
Feb 2 19:34:25 combo ftpd[31463]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Feb 02,19:34:25,Normal,No
Feb 2 19:48:37 combo ftpd[15553]: connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,,Feb 02,19:48:37,Normal,No
Feb 2 19:57:39 combo ftpd[17684]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Feb 02,19:57:39,Normal,No
Feb 2 20:01:26 combo kernel[-]: Intel machine check reporting enabled on CPU#0.,,Feb 02,20:01:26,Normal,No
Feb 2 20:09:37 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 02,20:09:37,Auth Failure,Yes
Feb 2 20:18:09 combo ftpd[24368]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,,Feb 02,20:18:09,Normal,No
Feb 2 20:31:19 combo ftpd[23575]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Feb 02,20:31:19,Normal,No
Feb 2 20:41:40 combo ftpd[23797]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Feb 02,20:41:40,Normal,No
Feb 2 20:55:06 combo ftpd[24081]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Feb 02,20:55:06,Normal,No
Feb 2 21:09:34 combo sshd(pam_unix)[28991]: check pass; user unknown,,Feb 02,21:09:34,Normal,No
Feb 2 21:15:48 combo ftpd[23027]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Feb 02,21:15:48,Normal,No
Feb 2 21:17:28 combo sshd(pam_unix)[30624]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Feb 02,21:17:28,Auth Failure,Yes
Feb 2 21:17:56 combo sshd(pam_unix)[12681]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,62-192-102-94.dsl.easynet.nl,Feb 02,21:17:56,Auth Failure,No
Feb 2 21:25:27 combo su(pam_unix)[28416]: session closed for user news,,Feb 02,21:25:27,Normal,No
Feb 2 21:33:14 combo sshd(pam_unix)[11517]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,61.53.154.93,Feb 02,21:33:14,Auth Failure,No
Feb 2 21:47:25 combo sshd(pam_unix)[12754]: check pass; user unknown,,Feb 02,21:47:25,Normal,No
Feb 2 21:48:45 combo kernel[-]: Capability LSM initialized,,Feb 02,21:48:45,Normal,No
Feb 2 22:01:47 combo rpcidmapd[-]: rpc.idmapd startup succeeded,,Feb 02,22:01:47,Normal,No
"Feb 2 22:09:15 combo kernel[-]: Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",,Feb 02,22:09:15,Normal,No
"Feb 2 22:18:10 combo kernel[-]: Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",,Feb 02,22:18:10,Normal,No
"Feb 2 22:18:11 combo kernel[-]: Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",,Feb 02,22:18:11,Normal,No
Feb 2 22:27:38 combo su(pam_unix)[1583]: session opened for user cyrus by (uid=0),,Feb 02,22:27:38,Normal,No
Feb 2 22:32:01 combo ftpd[13264]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Feb 02,22:32:01,Normal,No
Feb 2 22:38:01 combo klogind[19285]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Feb 02,22:38:01,Normal,No
Feb 2 22:52:27 combo logrotate[-]: ALERT exited abnormally with [1],,Feb 02,22:52:27,Service Issue,Yes
Feb 2 23:01:55 combo su(pam_unix)[16663]: session closed for user cyrus,,Feb 02,23:01:55,Normal,No
Feb 2 23:12:38 combo ftpd[15327]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Feb 02,23:12:38,Normal,No
Feb 2 23:16:18 combo sshd(pam_unix)[3398]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Feb 02,23:16:18,Auth Failure,No
Feb 2 23:25:01 combo su(pam_unix)[8565]: session closed for user news,,Feb 02,23:25:01,Normal,No
Feb 2 23:33:17 combo sshd(pam_unix)[16238]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,n219076184117.netvigator.com,Feb 02,23:33:17,Auth Failure,Yes
Feb 2 23:35:23 combo sshd(pam_unix)[24578]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,zummit.com,Feb 02,23:35:23,Auth Failure,No
Feb 2 23:42:41 combo ftpd[22657]: connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,,Feb 02,23:42:41,Normal,No
Feb 2 23:46:09 combo ftpd[23584]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,,Feb 02,23:46:09,Normal,No
Feb 2 23:50:20 combo ftpd[23033]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Feb 02,23:50:20,Normal,No
Feb 2 23:57:33 combo ftpd[767]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Feb 02,23:57:33,Normal,No
Feb 3 00:01:20 combo sshd(pam_unix)[11514]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,61.53.154.93,Feb 03,00:01:20,Auth Failure,No
Feb 3 00:11:36 combo ftpd[5019]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Feb 03,00:11:36,Normal,No
Feb 3 00:23:55 combo sshd(pam_unix)[28850]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Feb 03,00:23:55,Auth Failure,Yes
Feb 3 00:36:20 combo su(pam_unix)[31791]: session closed for user cyrus,,Feb 03,00:36:20,Normal,No
Feb 3 00:47:46 combo sshd(pam_unix)[26197]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,218.22.3.51,Feb 03,00:47:46,Auth Failure,No
Feb 3 01:00:31 combo su(pam_unix)[2605]: session closed for user cyrus,,Feb 03,01:00:31,Normal,No
Feb 3 01:12:35 combo sshd(pam_unix)[24576]: check pass; user unknown,,Feb 03,01:12:35,Normal,No
Feb 3 01:26:23 combo sshd(pam_unix)[24576]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,zummit.com,Feb 03,01:26:23,Auth Failure,No
Feb 3 01:38:35 combo sshd(pam_unix)[24578]: check pass; user unknown,,Feb 03,01:38:35,Normal,No
Feb 3 01:46:11 combo sshd(pam_unix)[24578]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,zummit.com,Feb 03,01:46:11,Auth Failure,No
Feb 3 01:53:26 combo sshd(pam_unix)[24579]: check pass; user unknown,,Feb 03,01:53:26,Normal,No
Feb 3 02:04:07 combo sshd(pam_unix)[13318]: check pass; user unknown,,Feb 03,02:04:07,Normal,No
Feb 3 02:12:00 combo ftpd[9771]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 03,02:12:00,Normal,No
Feb 3 02:17:48 combo ftpd[9770]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 03,02:17:48,Normal,No
Feb 3 02:21:46 combo ftpd[9765]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 03,02:21:46,Normal,No
Feb 3 02:32:24 combo ftpd[9764]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 03,02:32:24,Normal,No
Feb 3 02:40:45 combo ftpd[9757]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Feb 03,02:40:45,Normal,No
Feb 3 02:42:44 combo sshd(pam_unix)[28975]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Feb 03,02:42:44,Auth Failure,No
Feb 3 02:48:48 combo ftpd[14108]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Feb 03,02:48:48,Normal,No
Feb 3 02:59:35 combo sshd(pam_unix)[23399]: check pass; user unknown,,Feb 03,02:59:35,Normal,No
Feb 3 03:11:49 combo ftpd[32063]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Feb 03,03:11:49,Normal,No
Feb 3 03:26:40 combo su(pam_unix)[10961]: session opened for user cyrus by (uid=0),,Feb 03,03:26:40,Normal,No
Feb 3 03:28:20 combo ftpd[30753]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,,Feb 03,03:28:20,Normal,No
Feb 3 03:37:32 combo ftpd[28706]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Feb 03,03:37:32,Normal,No
Feb 3 03:41:29 combo ftpd[15922]: connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,,Feb 03,03:41:29,Normal,No
Feb 3 03:48:28 combo ftpd[29734]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Feb 03,03:48:28,Normal,No
Feb 3 03:50:58 combo ftpd[29737]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Feb 03,03:50:58,Normal,No
Feb 3 03:59:30 combo ftpd[29738]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Feb 03,03:59:30,Normal,No
Feb 3 04:00:53 combo ftpd[29739]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Feb 03,04:00:53,Normal,No
Feb 3 04:02:22 combo ftpd[29735]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Feb 03,04:02:22,Normal,No
Feb 3 04:11:15 combo sshd(pam_unix)[23406]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Feb 03,04:11:15,Auth Failure,No
Feb 3 04:12:46 combo rpcidmapd[-]: rpc.idmapd startup succeeded,,Feb 03,04:12:46,Normal,No
Feb 3 04:27:18 combo ftpd[13250]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Feb 03,04:27:18,Normal,No
Feb 3 04:34:39 combo ftpd[30288]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Feb 03,04:34:39,Normal,No
Feb 3 04:35:17 combo sshd(pam_unix)[18983]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Feb 03,04:35:17,Auth Failure,No
Feb 3 04:45:11 combo sshd(pam_unix)[10047]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Feb 03,04:45:11,Auth Failure,No
Feb 3 04:56:22 combo sshd(pam_unix)[10049]: check pass; user unknown,,Feb 03,04:56:22,Normal,No
Feb 3 05:07:11 combo sshd(pam_unix)[10049]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Feb 03,05:07:11,Auth Failure,No
Feb 3 05:14:34 combo sshd(pam_unix)[10051]: check pass; user unknown,,Feb 03,05:14:34,Normal,No
Feb 3 05:21:45 combo sshd(pam_unix)[10051]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,65.166.159.14,Feb 03,05:21:45,Auth Failure,No
Feb 3 05:26:10 combo ftpd[6583]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Feb 03,05:26:10,Normal,No
Feb 3 05:31:23 combo ftpd[6588]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Feb 03,05:31:23,Normal,No
Feb 3 05:40:11 combo ftpd[6581]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Feb 03,05:40:11,Normal,No
