Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Nov 10 01:31:41 combo ftpd[25224]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Nov 10,01:31:41,Normal,No
Nov 10 01:37:41 combo ftpd[29718]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,,Nov 10,01:37:41,Normal,No
Nov 10 01:47:27 combo sshd(pam_unix)[23533]: session opened for user test by (uid=509),,Nov 10,01:47:27,Normal,No
Nov 10 01:56:42 combo ftpd[25631]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,,Nov 10,01:56:42,Normal,No
Nov 10 01:56:45 combo sshd(pam_unix)[24031]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,61-220-159-99.hinet-ip.hinet.net,Nov 10,01:56:45,Auth Failure,No
Nov 10 02:09:03 combo ftpd[25043]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Nov 10,02:09:03,Normal,No
Nov 10 02:14:26 combo ftpd[31470]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Nov 10,02:14:26,Normal,No
Nov 10 02:21:34 combo sshd(pam_unix)[23414]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Nov 10,02:21:34,Auth Failure,No
Nov 10 02:32:04 combo ftpd[24077]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Nov 10,02:32:04,Normal,No
Nov 10 02:43:11 combo sshd(pam_unix)[28856]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Nov 10,02:43:11,Auth Failure,No
Nov 10 02:51:15 combo ftpd[23140]: connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,,Nov 10,02:51:15,Normal,No
Nov 10 02:57:45 combo ftpd[23224]: connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,,Nov 10,02:57:45,Normal,No
Nov 10 03:10:13 combo su(pam_unix)[28416]: session closed for user news,,Nov 10,03:10:13,Normal,No
Nov 10 03:14:54 combo sshd(pam_unix)[12645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Nov 10,03:14:54,Auth Failure,No
Nov 10 03:22:00 combo sshd(pam_unix)[12639]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Nov 10,03:22:00,Auth Failure,No
Nov 10 03:28:41 combo sshd(pam_unix)[12680]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,62-192-102-94.dsl.easynet.nl,Nov 10,03:28:41,Auth Failure,No
Nov 10 03:30:18 combo ftpd[23568]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Nov 10,03:30:18,Normal,No
Nov 10 03:36:38 combo sshd(pam_unix)[30740]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,211.214.161.141,Nov 10,03:36:38,Auth Failure,No
Nov 10 03:40:35 combo sshd(pam_unix)[28978]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Nov 10,03:40:35,Auth Failure,No
Nov 10 03:44:05 combo ftpd[25031]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Nov 10,03:44:05,Normal,No
Nov 10 03:56:36 combo sshd(pam_unix)[30562]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Nov 10,03:56:36,Auth Failure,No
Nov 10 04:08:18 combo ftpd[17889]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Nov 10,04:08:18,Normal,No
Nov 10 04:15:49 combo ftpd[6589]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Nov 10,04:15:49,Normal,No
Nov 10 04:20:39 combo sshd(pam_unix)[21689]: session closed for user test,,Nov 10,04:20:39,Normal,No
Nov 10 04:30:49 combo ftpd[17669]: connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,,Nov 10,04:30:49,Normal,No
Nov 10 04:33:39 combo ftpd[28693]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Nov 10,04:33:39,Normal,No
Nov 10 04:48:31 combo ftpd[17678]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Nov 10,04:48:31,Normal,No
Nov 10 04:50:36 combo sshd(pam_unix)[19640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Nov 10,04:50:36,Auth Failure,No
Nov 10 04:55:32 combo ftpd[23149]: connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,,Nov 10,04:55:32,Normal,No
Nov 10 04:57:44 combo ftpd[32063]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Nov 10,04:57:44,Normal,No
Nov 10 05:12:13 combo sshd(pam_unix)[28876]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Nov 10,05:12:13,Auth Failure,No
Nov 10 05:18:45 combo sshd(pam_unix)[23406]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Nov 10,05:18:45,Auth Failure,No
Nov 10 05:26:27 combo ftpd[28704]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Nov 10,05:26:27,Normal,No
Nov 10 05:35:33 combo ftpd[9774]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Nov 10,05:35:33,Normal,No
Nov 10 05:50:08 combo sshd(pam_unix)[30732]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,211.214.161.141,Nov 10,05:50:08,Auth Failure,No
Nov 10 06:01:41 combo sshd(pam_unix)[21692]: session closed for user test,,Nov 10,06:01:41,Normal,No
Nov 10 06:14:36 combo sshd(pam_unix)[6552]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,210.229.150.228,Nov 10,06:14:36,Auth Failure,No
Nov 10 06:29:28 combo ftpd[17674]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Nov 10,06:29:28,Normal,No
Nov 10 06:34:27 combo sshd(pam_unix)[31854]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,82.77.200.128,Nov 10,06:34:27,Auth Failure,No
Nov 10 06:40:43 combo ftpd[24069]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Nov 10,06:40:43,Normal,No
Nov 10 06:51:20 combo ftpd[23037]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Nov 10,06:51:20,Normal,No
Nov 10 06:54:06 combo ftpd[19674]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 04:06:32 2005,,Nov 10,06:54:06,Normal,No
Nov 10 07:04:01 combo logrotate[-]: ALERT exited abnormally with [1],,Nov 10,07:04:01,Service Issue,Yes
Nov 10 07:09:20 combo sshd(pam_unix)[8117]: session closed for user test,,Nov 10,07:09:20,Normal,No
Nov 10 07:20:22 combo ftpd[15549]: connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,,Nov 10,07:20:22,Normal,No
Nov 10 07:30:35 combo sshd(pam_unix)[3487]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Nov 10,07:30:35,Auth Failure,No
Nov 10 07:31:10 combo ftpd[30759]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,,Nov 10,07:31:10,Normal,No
Nov 10 07:44:40 combo sshd(pam_unix)[21689]: session closed for user test,,Nov 10,07:44:40,Normal,No
Nov 10 07:52:47 combo ftpd[5031]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Nov 10,07:52:47,Normal,No
Nov 10 07:55:10 combo ftpd[2834]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Nov 10,07:55:10,Normal,No
Nov 10 07:56:30 combo sshd(pam_unix)[19093]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Nov 10,07:56:30,Auth Failure,No
Nov 10 07:58:31 combo sshd(pam_unix)[28986]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Nov 10,07:58:31,Auth Failure,No
Nov 10 08:10:49 combo ftpd[14118]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Nov 10,08:10:49,Normal,No
Nov 10 08:22:23 combo sshd(pam_unix)[10053]: check pass; user unknown,,Nov 10,08:22:23,Normal,No
Nov 10 08:35:55 combo ftpd[26475]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Nov 10,08:35:55,Normal,No
Nov 10 08:42:14 combo sshd(pam_unix)[3378]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,220.117.241.87,Nov 10,08:42:14,Auth Failure,No
Nov 10 08:50:32 combo sshd(pam_unix)[28977]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Nov 10,08:50:32,Auth Failure,No
Nov 10 08:54:17 combo sshd(pam_unix)[17137]: check pass; user unknown,,Nov 10,08:54:17,Normal,No
Nov 10 09:00:41 combo sshd(pam_unix)[23673]: check pass; user unknown,,Nov 10,09:00:41,Normal,No
Nov 10 09:07:59 combo sshd(pam_unix)[23678]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Nov 10,09:07:59,Auth Failure,No
Oct 27 19:38:11 combo ftpd[24977]: connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,,Oct 27,19:38:11,Normal,No
Oct 27 19:50:46 combo su(pam_unix)[19686]: session closed for user cyrus,,Oct 27,19:50:46,Normal,No
Oct 27 19:59:27 combo ftpd[29738]: connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,,Oct 27,19:59:27,Normal,No
Oct 27 20:00:46 combo sshd(pam_unix)[23406]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Oct 27,20:00:46,Auth Failure,No
Oct 27 20:14:14 combo sshd(pam_unix)[3487]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,210.76.59.29,Oct 27,20:14:14,Auth Failure,No
Oct 27 20:14:15 combo ftpd[6588]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Oct 27,20:14:15,Normal,No
Oct 27 20:21:36 combo ftpd[24377]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,,Oct 27,20:21:36,Normal,No
Oct 27 20:31:35 combo sshd(pam_unix)[16156]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,211.9.58.217,Oct 27,20:31:35,Auth Failure,No
Oct 27 20:34:27 combo named[2306]: notify question section contains no SOA,,Oct 27,20:34:27,Normal,No
Oct 27 20:37:09 combo sshd(pam_unix)[23407]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Oct 27,20:37:09,Auth Failure,No
Oct 27 20:43:48 combo ftpd[23215]: connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,,Oct 27,20:43:48,Normal,No
Oct 27 20:55:34 combo logrotate[-]: ALERT exited abnormally with [1],,Oct 27,20:55:34,Service Issue,Yes
Oct 27 21:09:08 combo logrotate[-]: ALERT exited abnormally with [1],,Oct 27,21:09:08,Service Issue,Yes
Oct 27 21:21:59 combo su(pam_unix)[4540]: session closed for user news,,Oct 27,21:21:59,Normal,No
Oct 27 21:24:17 combo ftpd[17873]: connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,,Oct 27,21:24:17,Normal,No
Oct 27 21:26:20 combo ftpd[14110]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Oct 27,21:26:20,Normal,No
Oct 27 21:32:34 combo logrotate[-]: ALERT exited abnormally with [1],,Oct 27,21:32:34,Service Issue,Yes
Oct 27 21:32:44 combo su(pam_unix)[14314]: session closed for user cyrus,,Oct 27,21:32:44,Normal,No
Oct 27 21:45:03 combo ftpd[23563]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,,Oct 27,21:45:03,Normal,No
Oct 27 21:50:41 combo ftpd[17687]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Oct 27,21:50:41,Normal,No
Oct 27 21:52:59 combo ftpd[16781]: connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,,Oct 27,21:52:59,Normal,No
Oct 27 21:57:03 combo sshd(pam_unix)[6556]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,210.229.150.228,Oct 27,21:57:03,Auth Failure,No
Oct 27 21:57:37 combo ftpd[30297]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Oct 27,21:57:37,Normal,No
Oct 27 22:06:28 combo ftpd[6581]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Oct 27,22:06:28,Normal,No
Oct 27 22:08:20 combo named[2306]: notify question section contains no SOA,,Oct 27,22:08:20,Normal,No
Oct 27 22:10:08 combo ftpd[5016]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Oct 27,22:10:08,Normal,No
Oct 27 22:12:31 combo sshd(pam_unix)[31203]: check pass; user unknown,,Oct 27,22:12:31,Normal,No
Oct 27 22:27:09 combo su(pam_unix)[27953]: session closed for user cyrus,,Oct 27,22:27:09,Normal,No
Oct 27 22:36:49 combo ftpd[32053]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Oct 27,22:36:49,Normal,No
Oct 27 22:48:02 combo kernel[-]: SELinux:  Registering netfilter hooks,,Oct 27,22:48:02,Normal,No
Oct 27 22:52:13 combo ftpd[23782]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Oct 27,22:52:13,Normal,No
Oct 27 23:03:05 combo sshd(pam_unix)[12645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Oct 27,23:03:05,Auth Failure,No
Oct 27 23:11:39 combo ftpd[15553]: connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,,Oct 27,23:11:39,Normal,No
Oct 27 23:26:26 combo sshd(pam_unix)[18977]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Oct 27,23:26:26,Auth Failure,No
Oct 27 23:35:56 combo sshd(pam_unix)[15478]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Oct 27,23:35:56,Auth Failure,No
Oct 27 23:37:58 combo sshd(pam_unix)[31201]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Oct 27,23:37:58,Auth Failure,No
Oct 27 23:38:37 combo sshd(pam_unix)[17137]: check pass; user unknown,,Oct 27,23:38:37,Normal,No
Oct 27 23:39:34 combo ftpd[28687]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,,Oct 27,23:39:34,Normal,No
Oct 27 23:47:03 combo ftpd[23794]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Oct 27,23:47:03,Normal,No
Oct 28 00:02:00 combo su(pam_unix)[24180]: session opened for user news by (uid=0),,Oct 28,00:02:00,Normal,No
Oct 28 00:04:51 combo su(pam_unix)[19534]: session closed for user cyrus,,Oct 28,00:04:51,Normal,No
Oct 28 00:13:09 combo ftpd[23030]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Oct 28,00:13:09,Normal,No
Oct 28 00:15:11 combo sshd(pam_unix)[23671]: check pass; user unknown,,Oct 28,00:15:11,Normal,No
Oct 28 00:16:29 combo kernel[-]: ACPI: Subsystem revision 20040326,,Oct 28,00:16:29,Normal,No
Oct 28 00:22:28 combo named[2306]: notify question section contains no SOA,,Oct 28,00:22:28,Normal,No
Oct 28 00:33:15 combo ftpd[24368]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,,Oct 28,00:33:15,Normal,No
Oct 28 00:33:21 combo ftpd[26465]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Oct 28,00:33:21,Normal,No
Oct 28 00:36:29 combo sshd(pam_unix)[23399]: check pass; user unknown,,Oct 28,00:36:29,Normal,No
Oct 28 00:45:12 combo sshd(pam_unix)[30674]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Oct 28,00:45:12,Auth Failure,No
Oct 28 00:50:05 combo sshd(pam_unix)[18981]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,209.152.168.249,Oct 28,00:50:05,Auth Failure,No
Oct 28 00:51:43 combo sshd(pam_unix)[30588]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Oct 28,00:51:43,Auth Failure,No
Oct 28 00:57:49 combo sshd(pam_unix)[11519]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,61.53.154.93,Oct 28,00:57:49,Auth Failure,No
Oct 28 01:09:06 combo sshd(pam_unix)[28987]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Oct 28,01:09:06,Auth Failure,No
Oct 28 01:17:30 combo sshd(pam_unix)[30662]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Oct 28,01:17:30,Auth Failure,No
Oct 28 01:30:26 combo ftpd[17679]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Oct 28,01:30:26,Normal,No
Oct 28 01:40:15 combo ftpd[6584]: connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,,Oct 28,01:40:15,Normal,No
Oct 28 01:49:41 combo ftpd[15553]: connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,,Oct 28,01:49:41,Normal,No
Oct 28 01:50:57 combo kernel[-]: PCI: Probing PCI hardware,,Oct 28,01:50:57,Normal,No
Oct 28 02:00:55 combo sshd(pam_unix)[28844]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Oct 28,02:00:55,Auth Failure,No
Oct 28 02:06:17 combo ftpd[5020]: connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,,Oct 28,02:06:17,Normal,No
Oct 28 02:16:03 combo sshd(pam_unix)[31205]: check pass; user unknown,,Oct 28,02:16:03,Normal,No
Oct 28 02:24:01 combo ftpd[28705]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,,Oct 28,02:24:01,Normal,No
Oct 28 02:24:40 combo named[2306]: notify question section contains no SOA,,Oct 28,02:24:40,Normal,No
Oct 28 02:34:41 combo sshd(pam_unix)[18549]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Oct 28,02:34:41,Auth Failure,No
Oct 28 02:41:16 combo ftpd[26482]: getpeername (ftpd): Transport endpoint is not connected,,Oct 28,02:41:16,Normal,No
Oct 28 02:48:48 combo ftpd[24367]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,,Oct 28,02:48:48,Normal,No
