Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Sep 10 22:27:23 combo sshd(pam_unix)[19433]: session closed for user test,,Sep 10,22:27:23,Normal,No
Sep 10 22:28:44 combo sshd(pam_unix)[28852]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,207.243.167.114,Sep 10,22:28:44,Auth Failure,Yes
Sep 10 22:31:43 combo kernel[-]: BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),,Sep 10,22:31:43,Normal,No
Sep 10 22:36:03 combo syslogd 1.4.1[-]: restart.,,Sep 10,22:36:03,Normal,No
Sep 10 22:48:15 combo ftpd[23043]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Sep 10,22:48:15,Normal,No
Sep 10 22:51:12 combo ftpd[757]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 10,22:51:12,Normal,No
Sep 10 23:01:28 combo ftpd[9764]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 10,23:01:28,Normal,No
Sep 10 23:13:44 combo sshd(pam_unix)[23394]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,218.188.2.4,Sep 10,23:13:44,Auth Failure,Yes
Sep 10 23:26:56 combo sshd(pam_unix)[24579]: check pass; user unknown,,Sep 10,23:26:56,Normal,No
Sep 10 23:37:42 combo sshd(pam_unix)[20885]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 10,23:37:42,Auth Failure,Yes
Sep 10 23:37:53 combo sshd(pam_unix)[30534]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 10,23:37:53,Auth Failure,Yes
Sep 10 23:51:39 combo su(pam_unix)[30128]: session opened for user news by (uid=0),,Sep 10,23:51:39,Normal,No
Sep 10 23:51:57 combo sshd(pam_unix)[16154]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,211.9.58.217,Sep 10,23:51:57,Auth Failure,Yes
Sep 11 00:04:44 combo ftpd[31273]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Sep 11,00:04:44,Normal,No
Sep 11 00:19:18 combo ftpd[22668]: connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,,Sep 11,00:19:18,Normal,No
Sep 11 00:25:25 combo su(pam_unix)[1965]: session closed for user news,,Sep 11,00:25:25,Normal,No
Sep 11 00:27:33 combo ftpd[15917]: connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,,Sep 11,00:27:33,Normal,No
Sep 11 00:31:45 combo sshd(pam_unix)[12645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Sep 11,00:31:45,Auth Failure,Yes
Sep 11 00:38:11 combo sshd(pam_unix)[12639]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Sep 11,00:38:11,Auth Failure,Yes
Sep 11 00:50:21 combo sshd(pam_unix)[12640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Sep 11,00:50:21,Auth Failure,Yes
Sep 11 01:00:17 combo su(pam_unix)[13238]: session opened for user cyrus by (uid=0),,Sep 11,01:00:17,Normal,No
Sep 11 01:04:15 combo su(pam_unix)[13238]: session closed for user cyrus,,Sep 11,01:04:15,Normal,No
Sep 11 01:09:20 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 11,01:09:20,Auth Failure,Yes
Sep 11 01:15:13 combo sshd(pam_unix)[15488]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 11,01:15:13,Auth Failure,Yes
Sep 11 01:25:28 combo ftpd[761]: connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,,Sep 11,01:25:28,Normal,No
Sep 11 01:28:01 combo ftpd[25044]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,,Sep 11,01:28:01,Normal,No
Sep 11 01:35:53 combo sshd(pam_unix)[30642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 11,01:35:53,Auth Failure,Yes
Sep 11 01:43:12 combo ftpd[24368]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,,Sep 11,01:43:12,Normal,No
Sep 11 01:52:05 combo ftpd[23575]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Sep 11,01:52:05,Normal,No
Sep 11 01:56:42 combo ftpd[23797]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 11,01:56:42,Normal,No
Sep 11 02:07:12 combo ftpd[24081]: connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,,Sep 11,02:07:12,Normal,No
Sep 11 02:18:08 combo sshd(pam_unix)[19632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Sep 11,02:18:08,Auth Failure,Yes
Sep 11 02:26:34 combo named[2306]: notify question section contains no SOA,,Sep 11,02:26:34,Normal,No
Sep 11 02:35:04 combo ftpd[9775]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 11,02:35:04,Normal,No
Sep 11 02:48:15 combo ftpd[24213]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:31:00 2005,,Sep 11,02:48:15,Normal,No
Sep 11 02:54:40 combo sshd(pam_unix)[16161]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,211.9.58.217,Sep 11,02:54:40,Auth Failure,Yes
Sep 11 03:01:07 combo ftpd[24534]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 11,03:01:07,Normal,No
Sep 11 03:04:02 combo sshd(pam_unix)[15478]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 11,03:04:02,Auth Failure,Yes
Sep 11 03:15:32 combo sshd(pam_unix)[30575]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 11,03:15:32,Auth Failure,Yes
Sep 11 03:24:25 combo ftpd[2822]: connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,,Sep 11,03:24:25,Normal,No
Sep 11 03:26:13 combo ftpd[13256]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Sep 11,03:26:13,Normal,No
Sep 11 03:29:37 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 11,03:29:37,Auth Failure,Yes
Sep 11 03:39:33 combo ftpd[32067]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,,Sep 11,03:39:33,Normal,No
Sep 11 03:53:12 combo sshd(pam_unix)[23673]: check pass; user unknown,,Sep 11,03:53:12,Normal,No
Sep 11 04:07:04 combo sshd(pam_unix)[1335]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,211.137.205.253,Sep 11,04:07:04,Auth Failure,Yes
Sep 11 04:20:53 combo ftpd[31469]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 11,04:20:53,Normal,No
Sep 11 04:35:36 combo ftpd[31462]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 11,04:35:36,Normal,No
Sep 11 04:37:16 combo ftpd[31464]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 11,04:37:16,Normal,No
Sep 11 04:39:34 combo ftpd[31466]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 11,04:39:34,Normal,No
Sep 11 04:43:34 combo ftpd[31461]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 11,04:43:34,Normal,No
Sep 11 04:56:08 combo ftpd[23570]: connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,,Sep 11,04:56:08,Normal,No
Sep 11 05:06:01 combo ftpd[24528]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 11,05:06:01,Normal,No
Sep 11 05:09:40 combo ftpd[25222]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Sep 11,05:09:40,Normal,No
Sep 11 05:12:03 combo sshd(pam_unix)[19432]: session closed for user test,,Sep 11,05:12:03,Normal,No
Sep 11 05:24:13 combo ftpd[24206]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005,,Sep 11,05:24:13,Normal,No
Sep 11 05:24:52 combo sshd(pam_unix)[20884]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 11,05:24:52,Auth Failure,Yes
Sep 11 05:25:55 combo ftpd[23034]: connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,,Sep 11,05:25:55,Normal,No
Sep 11 05:38:59 combo sshd(pam_unix)[19636]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Sep 11,05:38:59,Auth Failure,Yes
Sep 11 05:51:35 combo sshd(pam_unix)[31202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,adsl-70-242-75-179.dsl.ksc2mo.swbell.net,Sep 11,05:51:35,Auth Failure,Yes
Sep 11 05:51:46 combo sshd(pam_unix)[24581]: check pass; user unknown,,Sep 11,05:51:46,Normal,No
Sep 11 05:54:48 combo sshd(pam_unix)[23399]: check pass; user unknown,,Sep 11,05:54:48,Normal,No
Sep 11 06:06:38 combo sshd(pam_unix)[23669]: check pass; user unknown,,Sep 11,06:06:38,Normal,No
Sep 11 06:18:20 combo ftpd[31272]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Sep 11,06:18:20,Normal,No
Sep 11 06:20:01 combo sshd(pam_unix)[19434]: session closed for user test,,Sep 11,06:20:01,Normal,No
Sep 11 06:20:24 combo su(pam_unix)[30934]: session opened for user news by (uid=0),,Sep 11,06:20:24,Normal,No
Sep 11 06:34:53 combo sshd(pam_unix)[14280]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Sep 11,06:34:53,Auth Failure,Yes
Sep 11 06:35:27 combo ftpd[30753]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,,Sep 11,06:35:27,Normal,No
Sep 11 06:37:13 combo ftpd[14112]: connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,,Sep 11,06:37:13,Normal,No
Sep 11 06:51:49 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 11,06:51:49,Service Issue,Yes
Sep 11 06:59:37 combo ftpd[25234]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Sep 11,06:59:37,Normal,No
Sep 11 07:10:38 combo kernel[-]: SELinux:  Registering netfilter hooks,,Sep 11,07:10:38,Normal,No
Sep 11 07:16:09 combo ftpd[25217]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,,Sep 11,07:16:09,Normal,No
Sep 11 07:22:43 combo ftpd[24533]: connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,,Sep 11,07:22:43,Normal,No
Sep 11 07:32:36 combo ftpd[26465]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 11,07:32:36,Normal,No
Sep 11 07:41:54 combo ftpd[25222]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,,Sep 11,07:41:54,Normal,No
Sep 11 07:56:08 combo ftpd[15336]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Sep 11,07:56:08,Normal,No
Sep 11 08:01:31 combo su(pam_unix)[21805]: session closed for user news,,Sep 11,08:01:31,Normal,No
Sep 11 08:04:45 combo sshd(pam_unix)[6558]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,210.229.150.228,Sep 11,08:04:45,Auth Failure,Yes
Sep 11 08:13:53 combo sshd(pam_unix)[15488]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 11,08:13:53,Auth Failure,Yes
Sep 11 08:18:49 combo sshd(pam_unix)[23546]: session opened for user test by (uid=509),,Sep 11,08:18:49,Normal,No
Sep 15 19:30:03 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 15,19:30:03,Service Issue,Yes
Sep 15 19:32:05 combo ftpd[6600]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Sep 15,19:32:05,Normal,No
Sep 15 19:40:45 combo ftpd[9769]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 15,19:40:45,Normal,No
Sep 15 19:46:13 combo kernel[-]: You can enable it with acpi=force,,Sep 15,19:46:13,Normal,No
Sep 15 20:00:08 combo sshd(pam_unix)[23534]: session closed for user test,,Sep 15,20:00:08,Normal,No
Sep 15 20:03:35 combo ftpd[17670]: connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,,Sep 15,20:03:35,Normal,No
Sep 15 20:08:49 combo sshd(pam_unix)[12527]: session closed for user test,,Sep 15,20:08:49,Normal,No
Sep 15 20:16:07 combo sshd(pam_unix)[21692]: session opened for user test by (uid=509),,Sep 15,20:16:07,Normal,No
Sep 15 20:19:04 combo ftpd[29508]: connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,,Sep 15,20:19:04,Normal,No
Sep 15 20:32:50 combo ftpd[25030]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,,Sep 15,20:32:50,Normal,No
Sep 15 20:38:15 combo ftpd[15919]: connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,,Sep 15,20:38:15,Normal,No
Sep 15 20:40:45 combo kernel[-]: ACPI: Subsystem revision 20040326,,Sep 15,20:40:45,Normal,No
Sep 15 20:48:09 combo ftpd[13254]: connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,,Sep 15,20:48:09,Normal,No
Sep 15 20:51:11 combo sshd(pam_unix)[15479]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 15,20:51:11,Auth Failure,Yes
Sep 15 20:58:00 combo ftpd[6597]: connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,,Sep 15,20:58:00,Normal,No
Sep 15 21:03:56 combo sshd(pam_unix)[14279]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,217.60.212.66,Sep 15,21:03:56,Auth Failure,Yes
Sep 15 21:16:50 combo sshd(pam_unix)[20884]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 15,21:16:50,Auth Failure,Yes
Sep 15 21:17:59 combo sshd(pam_unix)[20883]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 15,21:17:59,Auth Failure,Yes
Sep 15 21:20:36 combo sshd(pam_unix)[20885]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 15,21:20:36,Auth Failure,Yes
Sep 15 21:30:34 combo sshd(pam_unix)[20886]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 15,21:30:34,Auth Failure,Yes
Sep 15 21:36:44 combo sshd(pam_unix)[20892]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,220-135-151-1.hinet-ip.hinet.net,Sep 15,21:36:44,Auth Failure,Yes
Sep 15 21:48:39 combo sshd(pam_unix)[22269]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Sep 15,21:48:39,Auth Failure,Yes
Sep 15 21:56:53 combo sshd(pam_unix)[10049]: check pass; user unknown,,Sep 15,21:56:53,Normal,No
Sep 15 22:08:15 combo sshd(pam_unix)[16158]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,211.9.58.217,Sep 15,22:08:15,Auth Failure,Yes
Sep 15 22:14:16 combo ftpd[15553]: connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,,Sep 15,22:14:16,Normal,No
Sep 15 22:18:27 combo ftpd[24377]: connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:04 2005,,Sep 15,22:18:27,Normal,No
Sep 15 22:25:08 combo ftpd[26468]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 15,22:25:08,Normal,No
Sep 15 22:27:08 combo ftpd[9769]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 15,22:27:08,Normal,No
Sep 15 22:32:24 combo ftpd[31284]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Sep 15,22:32:24,Normal,No
Sep 15 22:39:04 combo ftpd[31285]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,,Sep 15,22:39:04,Normal,No
Sep 15 22:46:24 combo ftpd[31460]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 15,22:46:24,Normal,No
Sep 15 22:55:30 combo ftpd[24471]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Sep 15,22:55:30,Normal,No
Sep 15 22:59:11 combo ftpd[23778]: connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,,Sep 15,22:59:11,Normal,No
Sep 15 23:02:46 combo ftpd[17891]: connection from 210.245.165.136 () at Wed Jun 22 13:16:31 2005,,Sep 15,23:02:46,Normal,No
Sep 15 23:16:16 combo kernel[-]: PCI: Probing PCI hardware (bus 00),,Sep 15,23:16:16,Normal,No
Sep 15 23:21:19 combo su(pam_unix)[30934]: session opened for user news by (uid=0),,Sep 15,23:21:19,Normal,No
Sep 15 23:32:33 combo su(pam_unix)[10961]: session opened for user cyrus by (uid=0),,Sep 15,23:32:33,Normal,No
Sep 15 23:45:40 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 15,23:45:40,Service Issue,Yes
Sep 15 23:46:08 combo ftpd[23224]: connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,,Sep 15,23:46:08,Normal,No
Sep 15 23:50:37 combo ftpd[21954]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,Sep 15,23:50:37,Normal,No
Sep 15 23:59:18 combo sshd(pam_unix)[19434]: session opened for user test by (uid=509),,Sep 15,23:59:18,Normal,No
Sep 16 00:03:53 combo sshd(pam_unix)[28980]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,211-76-104-65.ebix.net.tw,Sep 16,00:03:53,Auth Failure,Yes
Sep 16 00:04:24 combo sshd(pam_unix)[30628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 16,00:04:24,Auth Failure,Yes
Sep 16 00:08:50 combo logrotate[-]: ALERT exited abnormally with [1],,Sep 16,00:08:50,Service Issue,Yes
Sep 16 00:22:29 combo sshd(pam_unix)[23533]: session opened for user test by (uid=509),,Sep 16,00:22:29,Normal,No
Sep 16 00:35:33 combo ftpd[26471]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 16,00:35:33,Normal,No
Sep 16 00:49:49 combo ftpd[26472]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 16,00:49:49,Normal,No
Sep 16 01:00:28 combo ftpd[26468]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 16,01:00:28,Normal,No
Sep 16 01:00:57 combo ftpd[26470]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 16,01:00:57,Normal,No
Sep 16 01:08:18 combo ftpd[26469]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,,Sep 16,01:08:18,Normal,No
Sep 16 01:09:43 combo ftpd[24482]: connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,,Sep 16,01:09:43,Normal,No
Sep 16 01:18:46 combo su(pam_unix)[945]: session closed for user cyrus,,Sep 16,01:18:46,Normal,No
Sep 16 01:25:00 combo sshd(pam_unix)[30634]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,150.183.249.110,Sep 16,01:25:00,Auth Failure,Yes
Sep 16 01:39:31 combo sshd(pam_unix)[31861]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,82.77.200.128,Sep 16,01:39:31,Auth Failure,Yes
Sep 16 01:40:17 combo sshd(pam_unix)[23671]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,061092085098.ctinets.com,Sep 16,01:40:17,Auth Failure,Yes
Sep 16 01:54:46 combo ftpd[31470]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,,Sep 16,01:54:46,Normal,No
Sep 16 01:54:52 combo ftpd[31278]: connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,,Sep 16,01:54:52,Normal,No
Sep 16 02:05:14 combo ftpd[30280]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Sep 16,02:05:14,Normal,No
Sep 16 02:13:06 combo ftpd[9775]: connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,,Sep 16,02:13:06,Normal,No
Sep 16 02:14:18 combo ftpd[23223]: connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,,Sep 16,02:14:18,Normal,No
Sep 16 02:14:28 combo ftpd[30289]: connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,,Sep 16,02:14:28,Normal,No
Sep 16 02:19:52 combo sshd(pam_unix)[15478]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,csnsu.nsuok.edu,Sep 16,02:19:52,Auth Failure,Yes
Sep 16 02:23:24 combo su(pam_unix)[32608]: session opened for user news by (uid=0),,Sep 16,02:23:24,Normal,No
Sep 16 02:29:03 combo ftpd[23143]: connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,,Sep 16,02:29:03,Normal,No
